cv_rmse,test_source_rmse,test_target_rmse,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dataset_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,learning_rate,num_leaves,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft,dev_size_importance,test_size_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance
4.3834031460787966,3.8676128208484855,4.286461521812798,,,,,,,116.8,30.0,20.4,23.8,59.2,40.6,57.2,26.6,58.0,46.8,34.2,21.6,27.0,78.8,77.4,44.4,0.1,19.2,0.0340640496299204,0.0969914604501517,0.1187876478709409,bel,False,True,False,False,True,True,False,6.6,30.8,54.0,84.4,46.4,42.8,75.6,51.8,40.6,104.0,44.8,3.0,,144.0,223.4,
5.353458701411351,5.738375172672477,5.028513021657405,53.8,66.2,206.0,199.8,76.0,11.2,,,,,,,,,,,,,,,,,0.03,19.2,0.0271064737711171,0.1542832180819129,0.088412963999318,bel,False,False,True,False,True,True,False,,,,,,,,,,,,,,494.8,711.2,
4.344352966268909,4.09658467427092,4.128356962073699,23.8,11.8,40.0,39.4,21.2,3.0,110.6,30.8,15.4,31.0,58.6,39.0,63.2,29.4,59.6,44.8,44.4,19.8,28.0,71.6,88.2,48.4,0.14,28.8,0.0234006791058325,0.2383097552272456,0.117006823884927,bel,False,True,True,False,True,True,False,7.8,25.8,51.2,103.4,55.2,48.4,82.6,61.8,47.8,128.8,59.8,2.4,,132.4,261.6,
6.090904209147007,5.260908841934393,5.18431775072891,,,,,,,93.6,28.0,10.4,21.0,63.6,39.4,81.2,29.4,82.0,48.8,58.0,27.0,41.6,54.0,81.6,83.4,0.2199999999999999,19.2,0.0256440463798866,0.8417865894636049,0.5398655614808584,bel,False,True,False,False,False,False,True,4.4,29.2,52.6,110.2,50.8,41.6,91.6,77.4,50.6,127.2,74.6,2.6,,,,129.0
10.44527349108264,10.92840840567837,8.149269587716683,61.0,138.0,283.0,255.0,77.0,11.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0557534337915417,0.0,0.0,bel,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,675.0
6.027333927095425,6.073149977438463,4.439982274600432,9.8,11.2,43.4,26.6,22.8,4.2,112.4,34.8,14.6,23.8,70.4,31.8,99.6,36.0,74.4,50.2,68.6,23.2,42.2,53.4,83.2,87.8,0.1399999999999999,28.8,0.0393059901665576,0.5359274996502733,0.5728098423870441,bel,False,True,True,False,False,False,True,6.2,35.6,58.2,122.0,47.2,30.8,97.2,77.6,56.6,152.6,70.8,3.2,,,,162.6
3.861258649584484,7.855330425497312,4.71132222451412,23.4,10.4,28.4,20.0,10.0,1.0,99.6,28.8,14.8,18.4,28.8,35.2,44.8,21.0,49.0,27.0,37.6,14.4,22.0,55.8,37.6,24.8,0.1,19.2,0.0572275264625127,0.4210542125238952,0.1595815326352784,tuk,False,True,True,True,True,True,True,2.8,15.6,40.2,46.4,34.2,60.4,48.6,33.2,49.2,68.0,27.0,4.6,241.0,63.8,199.8,93.6
8.225270206079127,7.174341090024941,4.190669402490689,52.6,48.4,86.0,70.6,29.2,9.4,133.6,47.0,17.0,108.4,177.6,83.6,239.2,65.8,173.0,161.0,84.8,34.4,132.0,85.8,170.6,284.6,0.1,32.0,0.0423295570480696,0.4281027071759957,0.7628409460702685,tuk,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
7.338440405930575,7.780372212496954,10.613961738390683,,,,,,,132.4,29.8,15.0,45.0,90.6,35.8,134.8,36.8,82.8,65.2,62.4,22.4,62.2,72.8,76.4,101.8,0.18,22.4,0.0703680224379996,1.1158498831392545,1.077792645914525,tuk,False,True,False,False,False,False,False,3.0,44.2,71.2,133.2,71.0,64.2,112.4,73.2,83.6,111.6,99.2,1.0,,,,
11.223734466030866,11.70273675782435,6.234288208774558,166.8,303.6,592.6,450.8,142.8,54.0,,,,,,,,,,,,,,,,,0.3,25.6,0.0236689388510631,0.2906648056450386,0.129038475365563,tuk,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
6.844732844034087,5.947019269463376,4.522755983854202,63.2,42.4,54.8,36.6,25.4,7.6,85.0,25.2,14.6,47.4,64.6,33.0,134.4,31.0,85.2,64.2,50.8,18.0,64.6,46.4,78.0,98.8,0.18,22.4,0.048047748442532,0.83231663199443,0.3764725126597955,tuk,False,True,True,False,False,False,False,2.2,44.0,41.6,120.4,59.0,41.8,104.4,89.4,56.2,123.6,94.6,2.8,,,,
5.386894292704817,11.233971281995014,11.232137214302616,,,,,,,72.2,24.6,7.4,42.0,75.6,26.4,90.2,34.0,56.6,40.6,47.8,17.8,35.2,58.6,64.6,55.8,0.18,16.0,0.0801429503669576,1.3691326646257542,0.7339703547428926,tuk,False,True,False,True,False,False,False,4.4,38.2,37.6,63.8,58.4,56.2,63.8,54.6,76.6,77.2,58.6,2.4,156.0,,,
6.797527957122371,10.852396893133022,6.041347076873924,134.8,113.4,185.6,191.2,79.8,43.6,,,,,,,,,,,,,,,,,0.086,16.0,0.0584354062956176,0.2869084664488433,0.1556230536734809,tuk,False,False,True,True,False,False,False,,,,,,,,,,,,,735.6,,,
5.180216236755032,9.589008075155656,9.205037499836791,74.8,44.0,70.4,60.2,29.2,4.0,111.8,32.4,11.0,72.0,72.4,37.8,163.8,63.4,91.2,51.4,63.8,36.2,62.8,73.6,89.4,106.0,0.1,41.6,0.0477874894858727,0.5463664265432145,1.7188507127290786,tuk,False,True,True,True,False,False,False,7.0,49.6,58.0,88.0,106.4,74.0,73.0,65.2,79.4,118.4,90.0,8.4,310.8,,,
4.397263038396216,9.24783043407042,4.202093917598741,,,,,,,162.4,47.6,33.8,47.2,100.6,49.8,73.8,44.6,82.4,64.0,70.6,38.6,40.0,102.0,90.6,66.0,0.1399999999999999,41.6,0.0487920461248135,0.3797210300195505,0.5382776839012616,tuk,False,True,False,False,True,False,False,6.0,39.0,82.2,133.8,71.4,72.8,127.0,102.8,79.4,186.0,87.8,3.8,,,385.8,
5.320226089371429,10.66603922036392,6.429239686116793,62.0,82.0,335.0,241.0,55.0,12.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0256024934194304,0.0,8.881784197001252e-16,tuk,False,False,True,False,True,False,False,,,,,,,,,,,,,,,713.0,
4.329931784893775,9.436073880862429,4.905599929511505,35.8,20.2,50.4,37.4,15.2,2.8,109.4,31.6,22.8,28.8,51.4,36.8,69.6,29.4,63.8,48.0,52.6,18.8,23.6,65.8,82.6,41.4,0.14,22.4,0.0516771164540088,0.4961901295626994,0.6249215441478974,tuk,False,True,True,False,True,False,False,9.2,25.8,49.0,95.6,56.6,52.8,95.2,65.8,55.4,135.4,68.0,1.8,,,265.4,
6.115611945593348,6.865166986810334,2.313602759478788,,,,,,,88.8,29.8,10.0,11.2,73.6,38.0,86.4,36.2,61.6,44.2,61.2,21.8,38.6,48.4,68.6,69.8,0.18,16.0,0.0353516898295363,0.1638874502434852,0.0484295158558539,tuk,False,True,False,False,False,True,False,3.4,21.2,42.8,96.4,35.8,30.8,73.8,74.0,40.4,108.4,54.6,0.4,,126.8,,
10.390770351932,11.34974682586147,6.947469966203397,100.0,136.0,291.0,231.0,107.0,8.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0198442207741655,0.0,8.881784197001252e-16,tuk,False,False,True,False,False,True,False,,,,,,,,,,,,,,627.0,,
6.016389125880163,7.3147632667633875,2.8762843217071605,21.4,22.6,41.4,15.4,26.8,3.2,120.4,42.8,17.6,19.4,74.8,38.8,105.2,43.4,74.0,52.6,79.2,25.4,40.4,54.2,78.6,87.4,0.1,28.8,0.0385548433255211,0.0903073878358012,0.2570176901237171,tuk,False,True,True,False,False,True,False,5.0,30.0,53.8,118.2,56.2,41.8,99.8,73.0,57.0,148.0,72.0,1.8,,179.4,,
4.356539822456673,9.103913364573485,4.555073667172084,,,,,,,137.8,34.2,20.8,38.8,71.2,46.2,61.0,31.0,63.4,48.6,52.0,27.2,36.8,73.2,81.2,51.0,0.1399999999999999,35.2,0.0412052715616262,0.3350966815467204,0.1489473601261736,tuk,False,True,False,False,True,True,False,6.8,26.6,63.2,102.6,54.6,62.0,89.2,68.6,57.0,138.4,61.8,3.4,,158.8,281.2,
5.293561758802983,10.567512333656849,6.285244194368819,72.4,70.4,291.4,208.6,72.6,7.2,,,,,,,,,,,,,,,,,0.03,25.6,0.0292280040296663,0.0978408215613391,0.0951374811444925,tuk,False,False,True,False,True,True,False,,,,,,,,,,,,,,516.2,743.8,
4.322360242202263,9.640029754595384,4.28237423271762,27.4,21.8,48.2,37.6,24.6,1.0,137.8,32.6,26.8,32.0,66.8,40.8,72.6,30.0,70.8,50.0,56.2,23.6,25.0,76.0,94.6,48.6,0.1399999999999999,38.4,0.0481326344619757,0.0325472689281738,0.3104297626237893,tuk,False,True,True,False,True,True,False,7.6,21.6,52.2,101.4,58.2,58.4,98.4,75.4,61.4,149.6,64.4,2.8,,152.4,295.0,
5.993518085762759,7.068350031170576,3.654081622205348,,,,,,,99.8,39.8,20.4,26.6,77.0,40.6,99.6,43.0,76.0,54.6,68.6,32.6,60.6,62.4,86.4,95.8,0.2199999999999999,22.4,0.0504808415631928,0.6413596390168466,0.4780220727192689,tuk,False,True,False,False,False,False,True,6.2,29.4,52.6,133.4,60.6,49.6,107.8,82.2,53.0,144.8,76.0,3.4,,,,146.2
10.407920026031636,9.7880330118641,7.114233849673616,65.0,144.0,294.0,236.0,93.0,20.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0186204694412514,0.0,0.0,tuk,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,648.0
5.909481595272576,6.606008750531349,2.9706132997589134,10.2,12.4,40.2,14.4,25.4,3.4,97.0,30.0,17.8,21.2,64.0,35.4,88.0,40.2,64.6,39.8,62.2,26.4,38.2,47.2,73.0,65.8,0.1399999999999999,19.2,0.0668868215310971,0.415177049727166,0.2682166767034116,tuk,False,True,True,False,False,False,True,6.8,32.2,51.0,108.6,45.2,34.6,85.2,67.4,46.6,130.2,66.2,1.8,,,,144.2
8.127128474644653,6.092328388485994,10.376331327470336,57.4,49.6,92.2,69.4,30.0,10.4,160.8,63.4,21.6,120.8,192.4,89.8,300.4,68.2,187.6,170.6,84.4,51.6,159.8,91.8,222.6,290.4,0.1399999999999999,41.6,0.0904776082471377,0.1469774603526757,0.8733127345185093,sin,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
3.855013864368696,3.0691565744006835,3.3168872574217496,24.0,9.8,33.2,36.2,11.2,5.2,129.0,42.2,14.6,23.2,49.8,34.0,60.8,34.4,54.8,33.4,44.4,25.0,34.2,60.8,53.4,38.0,0.1,32.0,0.0204167029977476,0.1356262538120464,0.1593686310965933,sin,False,True,True,True,True,True,True,4.8,21.6,59.2,57.0,55.2,63.0,68.2,47.0,47.2,84.4,36.8,2.4,289.0,69.2,236.8,114.2
7.445363791536701,5.131039601714142,9.966502450140649,,,,,,,144.6,30.8,14.4,45.2,103.6,45.6,140.6,41.8,85.0,67.8,70.2,25.4,61.6,69.8,75.4,101.6,0.14,28.8,0.0833255432249264,0.4166008163087054,0.3247648149569719,sin,False,True,False,False,False,False,False,3.4,42.8,75.6,133.2,71.0,68.4,114.4,86.8,95.2,118.2,89.2,3.0,,,,
11.203875358734813,10.491815182549145,11.76973048407503,148.2,269.2,574.6,434.8,137.0,54.2,,,,,,,,,,,,,,,,,0.3,22.4,0.0136644762154465,0.0330605527222104,0.0126673926964049,sin,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
6.942334924649382,5.154771823819726,10.098326470417335,79.4,49.8,60.8,49.0,18.8,9.0,97.0,43.6,12.2,52.8,68.0,39.4,153.8,35.4,92.4,76.8,67.6,22.0,68.8,53.8,79.2,133.4,0.1399999999999999,32.0,0.0753446061405382,0.2563301542066466,0.3110521404382885,sin,False,True,True,False,False,False,False,2.2,55.0,53.6,148.6,75.0,45.0,115.8,100.6,65.4,130.6,92.0,5.6,,,,
5.689135863786374,3.671500510866645,4.745454818104119,,,,,,,79.0,23.0,2.0,38.0,70.0,13.0,100.0,40.0,54.0,41.0,46.0,22.0,39.0,71.0,48.0,55.0,0.1,16.0,0.074129915222975,0.0,0.0,sin,False,True,False,True,False,False,False,3.0,36.0,41.0,75.0,58.0,58.0,63.0,38.0,86.0,56.0,73.0,0.0,171.0,,,
6.953217731796397,4.290103498530081,5.1681247085489215,120.8,128.2,170.8,183.4,77.8,49.6,,,,,,,,,,,,,,,,,0.086,16.0,0.0612957898776875,0.1549309055315099,0.2438324330608125,sin,False,False,True,True,False,False,False,,,,,,,,,,,,,759.8,,,
5.361147069959465,4.215700500961416,4.780127924129805,47.0,39.0,44.0,28.0,22.0,1.0,62.0,12.0,3.0,42.0,51.0,11.0,99.0,37.0,63.0,32.0,40.0,17.0,43.0,43.0,49.0,44.0,0.1,16.0,0.0844631995849041,0.0,0.0,sin,False,True,True,True,False,False,False,0.0,39.0,34.0,54.0,44.0,35.0,39.0,42.0,67.0,62.0,65.0,1.0,184.0,,,
4.396026208789018,4.006774617511661,4.570503870852778,,,,,,,123.0,45.2,21.4,32.4,80.8,37.4,71.4,33.6,65.2,44.2,45.4,22.2,28.6,67.0,73.4,49.6,0.1399999999999999,19.2,0.058273175764827,0.0950872406311893,0.1978128028492254,sin,False,True,False,False,True,False,False,9.2,27.8,45.6,99.8,52.0,47.4,67.6,62.6,59.0,117.8,58.2,2.4,,,243.4,
5.3885447647049975,4.647886256499925,5.387564542699063,49.0,77.0,283.0,282.0,59.0,18.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0216807948110624,0.0,0.0,sin,False,False,True,False,True,False,False,,,,,,,,,,,,,,,732.0,
4.340959187228076,3.3921373238740573,4.329335762845281,28.2,14.0,47.2,35.6,15.6,2.6,110.2,34.0,14.4,29.8,53.8,35.0,63.0,34.0,67.4,40.2,53.4,23.2,37.6,56.8,95.4,56.2,0.2199999999999999,22.4,0.0714147190612792,0.1412951186604204,0.515011981126046,sin,False,True,True,False,True,False,False,4.0,27.2,51.2,105.4,64.2,49.2,93.4,82.4,59.4,119.2,70.8,3.2,,,248.2,
6.135979045837953,4.9383606625257,9.542772359092424,,,,,,,96.2,36.6,10.4,12.2,81.0,36.8,88.2,28.2,54.6,39.6,54.8,24.6,34.0,43.0,63.6,69.0,0.1399999999999999,16.0,0.0894556541413229,0.1137717646507422,0.1974015973234756,sin,False,True,False,False,False,True,False,2.0,24.2,51.4,97.6,36.8,30.6,70.4,59.0,42.8,112.4,52.2,1.0,,146.8,,
10.37106006003334,10.346257811299775,11.142260668372368,78.0,143.0,299.0,218.0,70.0,25.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0245358530625817,0.0,0.0,sin,False,False,True,False,False,True,False,,,,,,,,,,,,,,667.0,,
6.059740753033359,5.442439532797042,9.582241402563396,19.2,20.0,31.6,17.0,12.4,2.2,102.8,34.6,19.0,18.6,71.8,43.0,98.4,37.4,69.4,48.0,68.4,34.2,30.0,41.6,71.0,86.4,0.1399999999999999,25.6,0.0738571019897295,0.3240325146882697,0.6833411790381866,sin,False,True,True,False,False,True,False,2.6,31.6,47.0,119.0,47.8,28.6,68.6,73.0,44.8,127.0,60.6,2.6,,149.8,,
4.340434126713193,3.8768002786883913,4.391753780735713,,,,,,,158.8,45.4,21.8,38.0,76.6,43.0,78.6,48.6,73.0,59.4,55.8,28.8,33.2,79.2,94.8,60.4,0.1399999999999999,38.4,0.0496575105735311,0.312124458395045,0.7039858551211606,sin,False,True,False,False,True,True,False,7.0,27.2,62.6,124.2,62.0,66.2,98.2,81.0,59.4,129.8,61.0,2.2,,177.2,309.0,
5.372183626942908,4.418323712286425,5.293769220592441,57.0,34.0,201.0,159.0,36.0,13.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0178313390198756,0.0,0.0,sin,False,False,True,False,True,True,False,,,,,,,,,,,,,,347.0,653.0,
4.319025870276148,3.730589084995702,3.802938262369878,27.8,16.6,61.4,43.4,19.6,4.4,146.2,50.6,23.6,45.0,64.0,50.6,83.2,39.8,84.6,62.8,63.0,33.0,39.8,79.8,108.4,79.8,0.18,57.6,0.0543010732406765,0.3959007948817757,0.1267536485178109,sin,False,True,True,False,True,True,False,6.4,28.6,70.4,124.0,79.0,72.2,120.0,91.8,73.4,162.6,74.0,2.4,,188.0,328.4,
6.023027044267062,5.681853350484362,10.26774050754792,,,,,,,148.6,44.4,14.4,25.4,82.4,39.0,120.2,40.6,83.8,52.8,85.2,31.2,43.4,60.0,62.6,102.6,0.1,28.8,0.0589105038385818,0.3458320700483794,0.0629062645627487,sin,False,True,False,False,False,False,True,8.2,34.6,63.6,130.8,51.0,34.6,85.6,87.0,56.2,152.0,57.4,1.4,,,,172.2
10.328100087940664,10.425843495276093,11.38739756633652,74.0,130.0,280.0,245.0,80.0,10.0,,,,,,,,,,,,,,,,,0.03,16.0,0.008547088613349,0.0,0.0,sin,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,681.0
5.939659121257496,6.21912456361767,9.979371461683549,16.4,8.6,49.6,16.0,7.8,1.8,115.2,47.4,12.6,21.2,67.2,30.4,112.6,40.4,83.6,46.6,73.2,31.8,35.2,52.8,73.4,88.8,0.1,22.4,0.07721701787061,0.1327131823409089,0.3699302474967475,sin,False,True,True,False,False,False,True,8.4,36.2,57.8,117.4,48.0,19.4,83.6,82.4,54.0,153.4,58.6,1.8,,,,154.6
8.233807055808269,11.424192207108709,11.82562847801884,49.6,52.0,100.0,66.6,34.4,8.4,153.4,61.6,15.8,112.2,180.4,90.2,271.2,77.6,198.0,164.2,97.2,40.0,146.8,99.2,215.0,288.2,0.1399999999999999,48.0,0.0333032241861356,0.5238556173075631,0.199864977293851,ind,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
3.932400331907323,4.866866326858096,2.7956827547253496,17.2,10.6,47.2,26.4,16.6,4.2,113.8,24.4,12.6,28.4,40.8,28.2,54.4,27.4,59.6,34.8,45.8,18.6,35.0,56.0,52.2,33.4,0.1399999999999999,22.4,0.0792089209985749,0.1271355300050765,0.2807154095116517,ind,False,True,True,True,True,True,True,0.6,19.8,52.2,67.2,33.8,57.2,70.4,40.2,54.0,80.6,42.8,2.4,219.2,61.4,206.0,100.4
7.294217279946733,10.939697094045185,12.260963554810465,,,,,,,163.2,26.2,19.0,48.4,114.8,39.2,128.4,49.8,89.6,66.2,76.0,24.4,62.4,62.6,69.0,88.0,0.1,28.8,0.0460104989674583,0.0134047697738656,0.3519734607710649,ind,False,True,False,False,False,False,False,3.8,68.2,76.6,119.4,64.6,56.8,110.6,85.4,97.8,112.8,89.0,1.0,,,,
11.13991404180526,13.540394689839864,12.763018255051232,147.2,218.2,479.8,378.2,223.0,50.8,,,,,,,,,,,,,,,,,0.26,16.0,0.0209616107358944,0.0718762060794219,0.0447425036273088,ind,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
6.776762071638251,10.30178583233628,11.417767632367656,58.2,43.4,61.2,41.8,30.2,7.6,105.4,33.6,18.6,46.6,68.6,36.8,134.4,44.0,103.0,75.4,61.8,19.0,67.0,58.2,94.2,108.6,0.2199999999999999,38.4,0.0901518940950775,0.2129114095723965,0.125820740925995,ind,False,True,True,False,False,False,False,3.0,55.6,50.0,141.6,70.6,50.6,132.0,108.6,60.8,150.8,91.4,7.0,,,,
5.477392188812842,9.53963763199611,7.633281248286385,,,,,,,86.0,27.0,9.0,45.0,75.0,24.0,104.0,36.0,47.0,42.0,37.0,12.0,43.0,64.0,25.0,55.0,0.1,16.0,0.0673719098250553,0.0,8.881784197001252e-16,ind,False,True,False,True,False,False,False,1.0,41.0,44.0,60.0,54.0,67.0,52.0,48.0,75.0,76.0,66.0,2.0,183.0,,,
6.633903185849796,9.95861135977326,8.27910119593022,121.6,145.4,242.2,193.4,62.2,47.0,,,,,,,,,,,,,,,,,0.1,25.6,0.0236583106462167,0.1126849364258056,0.1306337856732476,ind,False,False,True,True,False,False,False,,,,,,,,,,,,,869.6,,,
5.143120023306581,9.187919758375784,7.326566251440236,49.0,28.0,47.2,25.6,13.2,2.2,64.4,10.4,4.2,48.0,43.2,12.2,87.2,29.4,62.0,34.8,45.6,17.0,43.2,59.6,35.8,48.4,0.1399999999999999,16.0,0.0650787850779307,0.1157191817542624,0.2482687913558401,ind,False,True,True,True,False,False,False,1.2,36.4,44.0,51.4,42.2,42.4,52.4,33.0,57.0,76.8,66.0,7.0,177.4,,,
4.359896951639518,5.650863093022433,3.5958131805731584,,,,,,,151.8,40.2,21.0,43.4,85.8,49.4,75.2,49.6,82.2,66.2,78.6,32.4,36.8,81.2,75.2,72.0,0.18,25.6,0.0790418720652807,0.1877525112702709,0.0787936538106583,ind,False,True,False,False,True,False,False,4.0,34.2,60.0,120.0,64.6,71.2,98.8,76.4,68.0,160.6,71.6,3.2,,,323.6,
5.472536532358789,5.284527146013415,3.389945010442605,48.0,88.0,298.0,262.0,62.0,11.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0259364987598973,0.0,0.0,ind,False,False,True,False,True,False,False,,,,,,,,,,,,,,,731.0,
4.299733537777273,5.724891606484671,3.977861660491519,34.6,13.4,51.4,30.8,18.6,3.6,123.0,37.0,11.2,31.8,57.8,33.8,73.4,34.8,85.2,47.4,47.0,26.2,39.8,60.0,76.8,48.2,0.2199999999999999,28.8,0.0797726660950263,0.1101838796105622,0.1850140601115893,ind,False,True,True,False,True,False,False,4.4,26.0,50.4,110.6,59.2,57.6,88.6,70.4,56.0,129.0,62.2,1.8,,,272.8,
6.141029418843102,6.827071694168838,8.042654460950766,,,,,,,107.6,35.8,12.4,21.0,70.6,35.4,102.6,35.6,61.6,43.4,52.2,31.2,44.4,54.0,73.0,76.6,0.18,19.2,0.0640753745006701,0.8417940940664866,0.5024510453497414,ind,False,True,False,False,False,True,False,1.6,23.4,43.2,105.2,41.6,36.0,84.4,79.6,48.6,130.6,63.6,2.4,,152.4,,
10.52057449760465,8.867674075065963,9.337594837866334,77.0,171.0,306.0,193.0,101.0,10.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0154404833050864,0.0,0.0,ind,False,False,True,False,False,True,False,,,,,,,,,,,,,,642.0,,
6.07275050763305,6.540527254234223,8.082649224909165,11.6,18.4,30.6,22.6,14.4,1.2,86.8,25.8,14.2,19.4,57.8,29.8,99.4,25.6,58.6,54.0,48.6,25.8,38.2,53.0,77.0,84.0,0.2199999999999999,19.2,0.0923339840441557,0.669025254917148,0.4637500088935851,ind,False,True,True,False,False,True,False,1.8,22.8,36.0,88.0,42.8,36.8,85.4,89.4,45.2,132.6,67.2,1.8,,130.0,,
4.352149066057438,5.118802501555499,3.125869229974867,,,,,,,147.4,32.8,18.0,34.4,71.0,53.2,76.6,37.6,70.8,50.0,55.2,31.4,34.4,73.6,93.4,55.0,0.1399999999999999,32.0,0.0780622448543433,0.3909501488378774,0.2898111453697002,ind,False,True,False,False,True,True,False,3.8,29.2,57.6,111.8,49.2,63.4,92.0,70.0,60.8,142.6,66.2,2.2,,156.8,306.8,
5.471109865641017,5.369637369930875,3.0269139105029814,57.0,58.0,227.0,142.0,59.0,5.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0351421272356336,0.0,0.0,ind,False,False,True,False,True,True,False,,,,,,,,,,,,,,321.0,631.0,
4.308446245997839,5.405505387505135,3.444384349611094,26.4,11.0,55.2,30.8,22.0,2.2,143.2,34.6,18.0,35.8,54.4,48.0,68.0,37.4,72.0,52.6,53.4,26.6,34.4,66.4,78.8,56.6,0.14,38.4,0.1006707354176753,0.3347192442345751,0.0754542024121018,ind,False,True,True,False,True,True,False,4.0,22.6,50.8,112.0,55.4,63.6,86.2,67.6,69.4,144.8,64.8,1.6,,118.8,299.4,
6.053968867519851,7.631858446826294,9.331488852333209,,,,,,,98.4,27.4,9.6,15.4,57.6,30.6,68.8,25.2,62.6,41.8,50.8,25.2,47.8,37.6,63.2,65.0,0.18,16.0,0.0981596824175077,0.3014309351399544,0.0797244667617153,ind,False,True,False,False,False,False,True,4.8,17.0,40.2,109.8,41.8,33.4,76.0,61.0,54.8,129.0,60.6,2.4,,,,136.6
10.534630966964365,8.997591532839605,9.732038637884106,56.0,162.0,346.0,174.0,104.0,11.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0131961191489598,0.0,0.0,ind,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,647.0
5.995732416894601,6.577379474863006,8.239453825997046,6.4,14.6,29.4,24.6,15.0,3.6,75.8,32.0,10.0,24.2,44.6,19.8,68.0,30.6,62.0,46.2,44.6,20.2,40.4,45.6,71.0,63.4,0.22,16.0,0.0574386147980898,0.3112226045668573,0.0094513041786143,ind,False,True,True,False,False,False,True,3.6,27.6,34.6,90.4,39.6,26.8,72.0,78.4,40.0,121.8,53.2,2.6,,,,112.8
3.8436126766561474,4.547875285514506,10.231345401318416,14.2,8.6,32.2,21.6,13.0,3.6,88.6,17.4,11.2,18.8,31.6,20.8,33.2,28.8,48.4,25.8,30.6,16.2,22.0,46.0,40.6,26.8,0.1399999999999999,16.0,0.0491132309120202,0.3707129095891772,0.2343357164911275,kir,False,True,True,True,True,True,True,2.4,15.0,37.4,37.2,30.8,49.6,61.0,32.8,40.4,65.6,32.2,1.6,195.8,61.0,160.4,69.4
8.130357079947592,6.420790026274624,7.794275710324233,62.6,58.4,116.6,92.2,40.0,11.8,166.6,75.2,26.6,142.2,209.6,90.2,308.4,87.0,208.4,206.0,104.4,48.4,167.0,96.2,226.8,340.4,0.1,51.2,0.0458836937041005,0.8534239939361735,0.0398838192956104,kir,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
7.242234270613638,21.665046874236086,11.290282878136791,,,,,,,151.4,25.8,15.8,50.4,96.4,43.0,160.4,39.8,100.2,78.0,84.6,28.6,73.8,55.2,59.4,109.8,0.1,35.2,0.0530989361779873,0.3014668193111484,0.2684841024141955,kir,False,True,False,False,False,False,False,5.0,45.8,82.2,135.6,64.6,67.6,104.8,93.2,111.8,111.8,86.0,4.0,,,,
11.20223848747179,8.16825521925353,10.308797596793598,156.0,261.2,581.0,378.2,141.8,53.8,,,,,,,,,,,,,,,,,0.2599999999999999,19.2,0.0237755934022906,0.041622493532304,0.3273524144260692,kir,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
6.753922393893514,8.305647689420333,8.978268177822041,43.2,26.6,39.0,31.8,19.8,6.0,66.6,22.2,15.2,49.8,54.6,23.8,101.4,29.8,77.8,57.6,45.8,17.0,59.6,45.4,81.8,90.4,0.26,19.2,0.0995933685196621,1.7797302947935592,1.1702372020785872,kir,False,True,True,False,False,False,False,0.8,33.8,42.6,100.2,54.4,36.4,105.6,82.4,52.8,105.6,82.8,3.4,,,,
