cv_rmse,test_source_rmse,test_target_rmse,train_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_test_sentence_length_importance,train_test_word_overlap_importance,ttr_train_importance,ttr_test_importance,train_test_ttr_distance_importance,train_test_jsd_importance,train_test_tf_idf_importance,train_test_st_similarity_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,direction_indicator_importance,smollm_135m_score_importance,smollm_360m_score_importance,bloomz_560m_score_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
6.531077591940449,33.16441656671258,44.75620824853424,0.07399501,0.22256882,0.05241198,0.08575039,0.13420555,0.082812086,0.13168487,0.01850466,,,,0.045390822,0.059681274,0.011440886,0.01588883,0.010750839,0.05491399,,,,,0.021007214658899,4050.0,0.0671058446794929,0.5487699015250419,1.080017077532787,hi,True,False,False,False,False,False,False
5.927326823121328,28.183793375785807,33.42826048064394,0.11599602,0.07647498,0.060994513,0.086196855,0.020431973,0.06492689,0.18069881,0.017192192,0.04183379,0.024108462,0.045717396,0.041405044,0.026072705,0.0072354963,0.00854584,0.0053523346,0.022817742,0.005876721,0.14812227,,,0.024508624159318,4400.0,0.0408642789926534,0.1222691577343685,0.4562235365642531,hi,False,True,True,True,False,False,False
5.276182377744807,22.495245328201616,31.222441795421314,0.076928705,0.09566666,0.061779987,0.09497346,0.020113355,0.06227992,0.18603347,0.015267824,0.03550826,0.019578762,0.04251956,0.01706747,0.026210323,0.006746091,0.007559939,0.004474744,0.01861584,0.006200635,,0.20247503,,0.0247894219547454,3900.0,0.0532111837308556,0.3244185103612054,0.4066292107041683,hi,False,True,True,False,True,False,False
6.163030783012077,22.13978867575632,20.69660671701697,0.051802464,0.11348039,0.043521844,0.114129975,0.029874915,0.06150969,0.12509073,0.021064809,0.057239115,0.046411436,0.0725037,0.045680422,0.043085977,0.008249401,0.010551706,0.008328467,0.025768105,0.006145778,,,0.11556105,0.0255533181378175,3850.0,0.0538449939057052,0.296353542246429,0.6591223749463826,hi,False,True,True,False,False,True,False
5.794944601231337,9.656251493440376,7.993891030328283,0.074868545,0.03511955,0.040595304,0.09374684,0.014629358,0.0723096,0.21870705,0.013043517,0.023281442,0.016386034,0.038551606,0.013665224,0.026169097,0.0064609847,0.0076090298,0.005470059,0.014062693,0.0033910417,0.053466994,0.19920513,0.029260967,0.0281396711519439,3750.0,0.0411655148574816,0.2017984073143676,0.2836903461006829,az,False,True,True,True,True,True,False
7.047777689562328,12.927247597025168,4.731677534428747,0.071080886,0.21822393,0.04518356,0.07592606,0.123827696,0.09481182,0.14007303,0.015412028,,,,0.0707055,0.05113235,0.012457461,0.015953809,0.012053635,0.053158253,,,,,0.0206058257491765,4500.0,0.040159566202241,0.3049743480662983,0.1355685464803405,az,True,False,False,False,False,False,False
6.350192713892484,9.095433039699769,6.777081882153358,0.097837724,0.06628538,0.042302318,0.08429624,0.023603559,0.077173315,0.20618811,0.016205555,0.04422807,0.030257061,0.048352715,0.041318007,0.023792934,0.010639421,0.0100866705,0.005756726,0.022483472,0.0048060985,0.14438666,,,0.0227586924622385,4250.0,0.0479460512803549,0.339425130507571,0.2311957521876425,az,False,True,True,True,False,False,False
5.736242135444108,9.426276486420488,7.708971644850419,0.07392572,0.067143306,0.038163796,0.09277602,0.024410052,0.078168124,0.20117752,0.016523596,0.042065382,0.023185115,0.04452461,0.022224398,0.028344924,0.00866618,0.008786731,0.006982549,0.021966562,0.005019898,,0.19594553,,0.0234464589748078,3750.0,0.0403197449300623,0.1582625234849165,0.3257027389747122,az,False,True,True,False,True,False,False
6.494875002645085,10.33883757808388,5.388727416911289,0.054680236,0.09049644,0.0286004,0.10901271,0.032971837,0.06693998,0.13912356,0.016219769,0.061434753,0.04684772,0.07043991,0.055013675,0.042693622,0.011801341,0.011149217,0.011449405,0.024501998,0.0056930305,,,0.12093039,0.0256694658406253,4450.0,0.0274762756272975,0.1333958346933544,0.5535582875877734,az,False,True,True,False,False,True,False
5.841797797029325,4.1554744291352055,7.155776372971997,0.06885763,0.03565477,0.036371525,0.103100285,0.015328845,0.073244914,0.23452505,0.012727773,0.022607567,0.015961614,0.037285775,0.012464009,0.022840308,0.006903949,0.0072268723,0.0067578144,0.014216848,0.0037921667,0.050356366,0.19060904,0.029166859,0.0279755287675368,4500.0,0.0774728048073951,0.2489362957181773,0.2725818919848965,es,False,True,True,True,True,True,False
