cv_rmse,test_source_rmse,test_target_rmse,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dataset_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft,dev_size_importance,test_size_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance
6.769626154946866,3.757479742183572,3.230877644482945,,,,,,,0.024808446,0.031351086,0.030213486,0.013934533,0.051820733,0.031001588,0.030150628,0.024930157,0.011316929,0.040298395,0.025896385,0.017396146,0.012293726,0.02788723,0.01153292,0.014268163,0.0170274246042134,3700.0,0.0162677576708667,0.0583851466884664,0.1449237865393591,kan,False,True,False,False,False,False,True,0.019188236,0.011633165,0.023628224,0.11449076,0.009831042,0.01153105,0.020468289,0.024931049,0.032510106,0.100900926,0.019609597,0.00254117,,,,0.20963582
11.44405742652472,10.736200799125902,11.83438075038346,0.25189465,0.11831888,0.098382436,0.09658287,0.091086544,0.08384518,,,,,,,,,,,,,,,,,0.01,2000.0,0.0078322630624494,0.1564788409059262,0.1823954569048105,kan,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,0.25988942
6.630473327382518,3.805213905051396,2.9651012681440205,0.16757336,0.019953009,0.014572506,0.0062185954,0.022583012,0.008786053,0.015996028,0.032865442,0.024423413,0.00987033,0.03907066,0.023586145,0.022068717,0.01994263,0.009429832,0.028460091,0.019301068,0.014372116,0.0071249194,0.020870017,0.008974431,0.011578323,0.0531210098848068,3550.0,0.0424573542646018,0.150538468552381,0.5729778347373568,kan,False,True,True,False,False,False,True,0.017080322,0.008644344,0.015878499,0.092227384,0.007077751,0.010116204,0.013319266,0.018372174,0.021005023,0.07192944,0.0131414505,0.0015379223,,,,0.1620495
8.166208537260042,6.3061016736746325,13.367079846946808,0.4337328,0.07547195,0.031172942,0.028907517,0.030256977,0.01314952,0.026602844,0.03839724,0.018647209,0.024064202,0.032310296,0.018447783,0.0204118,0.022823676,0.026715457,0.058331788,0.015843585,0.015012287,0.01981325,0.0122294,0.012334357,0.025323162,0.0334945394239732,3650.0,0.0575180991337363,0.1993820535080772,0.4243505964971203,som,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
4.216343242704463,1.056268434240168,5.191177399756495,0.02602312,0.004943593,0.0055627027,0.0074194707,0.00691465,0.008779851,0.020283457,0.015554244,0.007042136,0.0056681866,0.013386632,0.0060488866,0.00466155,0.02438284,0.013075983,0.006810183,0.008408035,0.0061393464,0.0050198506,0.0092090955,0.0042055994,0.0027442018,0.0434107612867391,3250.0,0.0296209774120718,0.0843989182447761,0.2423299248875377,som,False,True,True,True,True,True,True,0.004964457,0.0066933595,0.007904105,0.010718828,0.008185891,0.009133854,0.009347667,0.0033325907,0.0075618117,0.02176741,0.0036167973,0.0058330833,0.11922853,0.021309188,0.4943871,0.053731702
8.25217191072925,6.713889446482357,9.042107650355646,,,,,,,0.051979084,0.047108065,0.028791344,0.022896357,0.037883647,0.0339602,0.04856012,0.03648329,0.018887255,0.04688947,0.021068115,0.029044619,0.019539231,0.017473742,0.012252335,0.019187002,0.0138470216109764,3600.0,0.0227483373652818,0.1541813173374388,0.2113277413425853,som,False,True,False,False,False,False,False,0.015677705,0.03569882,0.051103838,0.16066441,0.022636319,0.021298254,0.031117368,0.033993673,0.051095195,0.046928085,0.03256894,0.0052135577,,,,
11.249330264676868,10.030221624749394,12.7534736010177,0.46534857,0.12202754,0.12227309,0.09628804,0.099005476,0.09505729,,,,,,,,,,,,,,,,,0.0559861831724148,2550.0,0.00474781423029,0.0080774171849172,0.0427079163429183,som,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.144749326553706,6.663388821597725,8.29164062958073,0.3140982,0.05021266,0.022212327,0.015810002,0.018214576,0.015215596,0.01673196,0.038060363,0.01721779,0.013185926,0.015785772,0.02592211,0.023784414,0.023086214,0.017608473,0.038548224,0.01183107,0.009760465,0.010287116,0.009479951,0.0080634,0.0123792915,0.0199425018910644,3650.0,0.0337818824742297,0.0831918702954414,0.1694282790533694,som,False,True,True,False,False,False,False,0.018388089,0.014195273,0.01364083,0.096618414,0.012058042,0.0058345655,0.013867894,0.017610759,0.020151172,0.038343053,0.01932697,0.0024689445,,,,
6.20307878523184,3.034518823529902,3.373436941914416,,,,,,,0.039506145,0.022514839,0.010919,0.015269089,0.029164767,0.021329174,0.02227495,0.039198387,0.02691263,0.017381791,0.0240217,0.015158859,0.011247339,0.028554222,0.008968053,0.011993271,0.0159387586700361,2850.0,0.0101379872829196,0.1564158388573557,0.1473826292615272,som,False,True,False,True,False,False,False,0.02149157,0.012764782,0.015964748,0.06642942,0.023682851,0.0175859,0.016555848,0.012909897,0.02760145,0.019801054,0.017075732,0.0034138686,0.40030867,,,
7.370344409568179,4.829665869609428,5.118169676794476,0.323911,0.08456757,0.076254144,0.06348478,0.05322347,0.06459898,,,,,,,,,,,,,,,,,0.0100000105055416,2000.0,0.008027414909109,0.121522866925407,0.0992514125671788,som,False,False,True,True,False,False,False,,,,,,,,,,,,,0.33396,,,
5.625017910128305,3.0610368106019576,3.1442082941553826,0.18111528,0.027880317,0.020873088,0.018294457,0.01122468,0.008222292,0.024439443,0.019363333,0.0062534413,0.013706112,0.014158422,0.01605293,0.01342729,0.034166586,0.02190132,0.012494537,0.013540174,0.009932914,0.0061175073,0.016097564,0.0068848445,0.008060092,0.020975822630865,3250.0,0.0290082288153719,0.3052560842829896,0.1475720006682632,som,False,True,True,True,False,False,False,0.0110684335,0.010449415,0.011868059,0.048868645,0.016699947,0.017465834,0.012095863,0.008023349,0.0141160665,0.017844515,0.010277937,0.0028807498,0.3141346,,,
4.756665837167122,1.0675909391711025,6.83473696774378,,,,,,,0.026334882,0.019686475,0.025023546,0.012200059,0.016718054,0.01866911,0.017057415,0.031741884,0.016531158,0.021151286,0.015788851,0.015897252,0.010517942,0.014531086,0.010011615,0.010589867,0.0131882733077003,3050.0,0.010324390958168,0.0810558798683206,0.0878793024468984,som,False,True,False,False,True,False,False,0.007091415,0.015487522,0.016595706,0.07055211,0.014477199,0.009879786,0.0117912935,0.013706291,0.015397655,0.028248081,0.0085259015,0.0086045535,,,0.49719205,
5.68263480882102,2.0427440917171444,7.73709371791954,0.25499514,0.0684032,0.0662877,0.037417058,0.041455906,0.044818897,,,,,,,,,,,,,,,,,0.0100131982708265,2000.0,0.0039546596167985,0.0834722064766512,0.0182371578900192,som,False,False,True,False,True,False,False,,,,,,,,,,,,,,,0.4866221,
4.621195284589945,0.9041837866430096,6.919791462366492,0.17000422,0.015951,0.018976515,0.009166086,0.0059390087,0.00630503,0.0168634,0.023017224,0.015268534,0.006381759,0.012063296,0.0191642,0.010692215,0.025671288,0.013111502,0.013973018,0.01190032,0.009652948,0.0062231063,0.010195173,0.009091111,0.0078625,0.0358823494431795,3150.0,0.0047477444290479,0.0820698574639138,0.1908926920156379,som,False,True,True,False,True,False,False,0.009796872,0.008575594,0.011111399,0.058505576,0.01111293,0.0072870576,0.008883286,0.0072861714,0.008470498,0.027196545,0.0064191585,0.0069655636,,,0.39091584,
6.812930727125871,6.163398994691443,7.009477680880266,,,,,,,0.025146957,0.051926672,0.02928383,0.014301215,0.04591486,0.025665909,0.028168742,0.035349328,0.010590139,0.029779494,0.021934751,0.019566542,0.013796824,0.02474734,0.012277757,0.017058825,0.0291013586417012,3450.0,0.0246552991055623,0.2109192786457226,0.4403871086683035,som,False,True,False,False,False,True,False,0.018770274,0.011213852,0.02630787,0.10868819,0.012480649,0.010158143,0.019914169,0.020800123,0.027482312,0.116543606,0.018553939,0.0021269678,,0.20145075,,
11.582253865557725,11.176976931498311,12.98857953711779,0.2804566,0.114734195,0.10635871,0.10013135,0.0883532,0.06501983,,,,,,,,,,,,,,,,,0.01,2000.0,0.0120469030534976,0.154998753911065,0.0778404096817223,som,False,False,True,False,False,True,False,,,,,,,,,,,,,,0.24494608,,
6.646108608350295,6.38473660059819,6.867272127785074,0.14399317,0.034641452,0.014323607,0.005558968,0.014747964,0.0051789423,0.015774418,0.0507439,0.02499997,0.010677508,0.0378232,0.023828637,0.01954816,0.025333166,0.010789817,0.023268761,0.0166451,0.014945662,0.0096119605,0.021252368,0.009830618,0.01256427,0.0356294383625798,3600.0,0.0536715048906404,0.226495635742191,0.7062297019854742,som,False,True,True,False,False,True,False,0.015207273,0.009676538,0.0154917445,0.08470235,0.010435778,0.007505712,0.013029258,0.014754044,0.017894585,0.08812486,0.0116959885,0.0014737388,,0.16392653,,
4.659430458937205,1.063838915995299,7.126198312350836,,,,,,,0.018909197,0.026500802,0.01645466,0.008467099,0.018325444,0.015301362,0.00961895,0.0257357,0.012251841,0.0133202765,0.012185551,0.00969714,0.0073894835,0.012480976,0.010660535,0.009076772,0.0157383094301174,2500.0,0.0083523129823419,0.1173709223728061,0.0991276002768246,som,False,True,False,False,True,True,False,0.010169985,0.011463037,0.013325324,0.024135001,0.012427154,0.009126148,0.011317951,0.006626842,0.008168772,0.055187702,0.0064074546,0.010550649,,0.057645768,0.5370724,
5.690826761333762,1.928075133492816,6.4946756282554485,0.114243865,0.06322904,0.058205254,0.043638576,0.046417918,0.049413294,,,,,,,,,,,,,,,,,0.0100147152239725,2000.0,0.0087123513677048,0.0713844960676361,0.051053255325826,som,False,False,True,False,True,True,False,,,,,,,,,,,,,,0.110441685,0.5144104,
4.601693148768904,1.182465482105687,7.048595889246708,0.06148221,0.010907868,0.008641231,0.006585245,0.0074585327,0.008675453,0.016886849,0.026179248,0.015114847,0.009486132,0.01906819,0.014677162,0.007716065,0.02111483,0.009765757,0.012617493,0.010922788,0.009747748,0.0058569703,0.010803641,0.009790437,0.00862669,0.0423190648748435,3100.0,0.0072426682820624,0.0993570590007198,0.1107688262385276,som,False,True,True,False,True,True,False,0.008014958,0.008977671,0.0123704,0.023989776,0.010686043,0.0074246586,0.009028727,0.0054714372,0.007745498,0.04585639,0.005319326,0.0089169415,,0.0600236,0.47404918,
6.6786298438763385,6.6698213571170655,7.518896943373322,,,,,,,0.025248244,0.054864902,0.031464785,0.011383598,0.045489173,0.02721173,0.030516643,0.034402587,0.010700382,0.026239693,0.022246849,0.01418785,0.013839777,0.024473468,0.010325623,0.014914388,0.0152560558999181,4000.0,0.0321926945216517,0.1070255668689165,0.2595681970859086,som,False,True,False,False,False,False,True,0.024004634,0.011513477,0.024027597,0.089646235,0.010602092,0.011701081,0.018802613,0.023411427,0.035932377,0.122289754,0.014701275,0.0016518807,,,,0.21420582
11.406944358269936,11.834896204495994,12.31522851314284,0.25661066,0.113518044,0.104435325,0.100888446,0.08928972,0.07520546,,,,,,,,,,,,,,,,,0.0100000105055416,2000.0,0.0050430751389236,0.0771494471694178,0.0427174400963753,som,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,0.26005238
6.547908215586013,6.848405695038876,7.847286223235604,0.16195326,0.018868795,0.016316345,0.007909934,0.021651631,0.008991344,0.014751392,0.051161636,0.020195147,0.0075069154,0.03836915,0.023317855,0.02141142,0.026064306,0.009715575,0.020309746,0.01761492,0.012922427,0.008556519,0.019534614,0.009019224,0.01247031,0.0309262833651034,3800.0,0.0315123561339155,0.1498889108805057,0.4723001397228135,som,False,True,True,False,False,False,True,0.019063614,0.008890248,0.015221059,0.07007971,0.0076999096,0.010834656,0.013205847,0.017561808,0.022982255,0.08888056,0.009458629,0.001203297,,,,0.16630596
8.245280729709382,5.307072077393228,9.31138413814072,0.43213782,0.071022004,0.031539094,0.027489865,0.031426854,0.012473461,0.024218138,0.03535589,0.019836871,0.025441825,0.034015484,0.018763397,0.01981311,0.022190373,0.027828872,0.065490305,0.01714498,0.01416104,0.018593302,0.011953479,0.013098019,0.026005786,0.0172848069698361,3700.0,0.0288334405570349,0.3871552905921672,0.8456054891199488,yor,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
4.215762569386426,1.4215731899693016,2.108168291218302,0.024063695,0.005310537,0.0063844817,0.006492062,0.005225719,0.0069779404,0.019361313,0.015578072,0.01072335,0.0076952553,0.011135695,0.006588516,0.005145616,0.016241515,0.015421582,0.0063866572,0.008176041,0.0051124273,0.004701186,0.007779909,0.004158058,0.0035983727,0.021677278989615,2950.0,0.0180509309662117,0.2628060962924196,0.128530884832681,yor,False,True,True,True,True,True,True,0.0049925186,0.006400549,0.0072198613,0.013449147,0.008104278,0.008879682,0.008051489,0.003067176,0.008027865,0.020290019,0.00434357,0.0043346086,0.1170067,0.016695933,0.51826876,0.0486098
8.350866675914943,5.320274786476013,8.564939636999158,,,,,,,0.051141083,0.035786137,0.025079418,0.021361372,0.04469547,0.03360472,0.046827804,0.033967692,0.019653022,0.059059948,0.027086487,0.030378208,0.018851578,0.020751188,0.012755064,0.018512819,0.0297139427038647,3400.0,0.0087510332027784,0.4151521703694087,0.3975807088419432,yor,False,True,False,False,False,False,False,0.016802216,0.03329482,0.04688059,0.1597378,0.023602545,0.020265415,0.03753593,0.032376584,0.047778178,0.04275026,0.03493135,0.0045322785,,,,
11.34752745052696,6.506654302271751,13.454869079589844,0.5749467,0.12159182,0.08687563,0.08447252,0.06640127,0.06571203,,,,,,,,,,,,,,,,,0.0160294198602185,2350.0,0.0067480984224511,1.3034529553642211,1.3037323626861377,yor,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.192625816299417,3.4268451785948693,6.521067024326396,0.31584018,0.05102884,0.017252278,0.015694655,0.0175619,0.012128319,0.01780805,0.028706098,0.016921276,0.013990907,0.019813664,0.025145307,0.02338693,0.020977449,0.017496504,0.04494772,0.01175712,0.011452204,0.008541619,0.009796277,0.008591686,0.012827208,0.0369591843460891,3450.0,0.0173489848280157,0.5938684005657946,0.5102744071183067,yor,False,True,True,False,False,False,False,0.012193296,0.01562472,0.015585342,0.0986336,0.01300144,0.0068234876,0.020803098,0.018677212,0.019494623,0.036513288,0.018954579,0.0020291018,,,,
6.150656732968651,4.86957047192652,8.097550860766807,,,,,,,0.041076206,0.025192464,0.008088661,0.0140773775,0.033364788,0.018947426,0.020954981,0.038810022,0.026443195,0.018013593,0.026282752,0.019191138,0.011204886,0.02925359,0.008463672,0.010281641,0.0160963361542636,3000.0,0.0253260450988444,0.4704193577000571,0.5644820314293318,yor,False,True,False,True,False,False,False,0.02037081,0.013255626,0.014751881,0.06575381,0.023998642,0.017067332,0.018432561,0.014875409,0.025748298,0.01841444,0.016911224,0.0034428057,0.39733076,,,
7.280560980967698,3.741269756469239,3.697102589565557,0.3118884,0.0851045,0.072622575,0.06716551,0.051388197,0.06602067,,,,,,,,,,,,,,,,,0.010022357403386,2000.0,0.0176068240497847,0.3540895885059534,0.3507847071159372,yor,False,False,True,True,False,False,False,,,,,,,,,,,,,0.34581012,,,
5.589168066689767,2.984764702720157,6.633411337843941,0.17741814,0.028287817,0.014790706,0.01875966,0.010358619,0.008945361,0.023953747,0.01984686,0.005158599,0.012942949,0.014891614,0.014455846,0.012991587,0.036265917,0.021501957,0.012760599,0.016579552,0.010487722,0.0059592174,0.014437504,0.0060671405,0.0071776756,0.0247068683973233,3700.0,0.0107721506873221,0.2857688635289905,0.2604904321374034,yor,False,True,True,True,False,False,False,0.011880001,0.009699704,0.011384505,0.047450677,0.016845826,0.01787208,0.01327655,0.008700644,0.01299821,0.015119983,0.010152021,0.0030524496,0.32752854,,,
4.833135591785028,1.2406450610830966,1.586347968435252,,,,,,,0.024329089,0.02254092,0.029507954,0.012051146,0.021292472,0.017774317,0.017759517,0.023851305,0.016478233,0.017426843,0.016007666,0.020823773,0.008075552,0.013967012,0.010560868,0.010191318,0.0199473990497965,3950.0,0.0282844962850851,0.2708450403365121,0.1187715872124782,yor,False,True,False,False,True,False,False,0.011248063,0.014214176,0.013576207,0.07268154,0.016052764,0.008900657,0.0111982245,0.013433444,0.013722688,0.027608667,0.009965591,0.008515364,,,0.49624467,
5.689442349763311,4.15281279834242,2.4642450865323515,0.25352168,0.06839724,0.060186725,0.04260969,0.042193927,0.04574754,,,,,,,,,,,,,,,,,0.0100168250939537,2000.0,0.0045950470903529,0.1439934460348446,0.2108760414474252,yor,False,False,True,False,True,False,False,,,,,,,,,,,,,,,0.48734316,
4.672870117080565,0.9823773899412658,2.235416164849094,0.15932764,0.015616989,0.01339775,0.0074273287,0.005571845,0.0055786557,0.017200155,0.021544019,0.021004766,0.008380679,0.01279819,0.016457781,0.011211002,0.02211473,0.013842168,0.012488725,0.013610184,0.011529501,0.0055150934,0.010372608,0.008801625,0.007013814,0.0339674847898956,2350.0,0.0212208818608231,0.3095009473459716,0.2859427083295525,yor,False,True,True,False,True,False,False,0.008939852,0.008350176,0.010510575,0.054173846,0.011627145,0.007550124,0.00939268,0.0066710226,0.00809416,0.02788945,0.006676705,0.006024486,,,0.4132945,
6.847293552110012,1.2645925429363751,3.8222056002374254,,,,,,,0.021398034,0.03829699,0.02495437,0.015167905,0.052764602,0.024469743,0.026537556,0.028106177,0.01139224,0.035892807,0.022250354,0.022951825,0.014359793,0.027263302,0.01331759,0.017579256,0.0159375684248495,3350.0,0.0159990269438243,0.1909195844384409,0.259973011199488,yor,False,True,False,False,False,True,False,0.019857647,0.013645602,0.024817351,0.12500824,0.012783909,0.010001646,0.02079894,0.022272652,0.023600297,0.10442765,0.023394676,0.0021609478,,0.2005279,,
11.676199513442253,2.0320044020991346,6.708232856611278,0.27890164,0.11634817,0.10309652,0.10055572,0.092524424,0.063956805,,,,,,,,,,,,,,,,,0.01,2000.0,0.0090657169129578,0.2323086170240027,0.1154794146317516,yor,False,False,True,False,False,True,False,,,,,,,,,,,,,,0.2446167,,
6.740337002826453,1.2235040314553736,3.6495022599057902,0.1387457,0.03020964,0.012563522,0.0039933613,0.013521808,0.00498077,0.014215233,0.038097583,0.02097683,0.012456528,0.043680493,0.02453655,0.019631524,0.02067907,0.010606661,0.028089967,0.016720517,0.016543418,0.011418416,0.022131022,0.011631863,0.013235832,0.0295818365084878,3450.0,0.0357029529032963,0.1892662514099206,0.10074096294721,yor,False,True,True,False,False,True,False,0.014218671,0.011205759,0.016539937,0.10164386,0.010071817,0.0074855434,0.014129087,0.016368177,0.01774925,0.0793574,0.016403459,0.0017091498,,0.16445158,,
4.718631956440597,1.0616729495480284,1.3451261270576889,,,,,,,0.019741422,0.02366047,0.016741654,0.012806943,0.018200265,0.015764818,0.009994017,0.019039903,0.013386709,0.012044441,0.012415794,0.009297618,0.006971594,0.013935457,0.011005605,0.009115468,0.0305317715813273,2750.0,0.0079351546985838,0.3708469447718743,0.3110240718108123,yor,False,True,False,False,True,True,False,0.010268763,0.012921445,0.01270113,0.025796447,0.013145467,0.008410614,0.010569365,0.0059889657,0.007911178,0.050193667,0.006519032,0.0088080205,,0.049870487,0.5527733,
5.710176550496259,2.595549153036401,1.7364054561623967,0.110134944,0.059821308,0.05811563,0.0413038,0.049794685,0.05283668,,,,,,,,,,,,,,,,,0.0100110611083344,2000.0,0.0070499887396502,0.0998092761304619,0.0628003486781988,yor,False,False,True,False,True,True,False,,,,,,,,,,,,,,0.11058841,0.51740456,
4.665034076307899,1.3933376044847383,1.7255945947384448,0.051179983,0.009885785,0.0075114677,0.0047237296,0.004966702,0.0059513645,0.017185915,0.023765173,0.015266883,0.010496715,0.01869661,0.014915511,0.009423959,0.01568384,0.010959707,0.0097227935,0.011541647,0.008677852,0.007322573,0.012330404,0.0100718085,0.008166935,0.0280278115903258,2700.0,0.0202495600604552,0.2302397728404428,0.1464091209795768,yor,False,True,True,False,True,True,False,0.009818228,0.009674078,0.010264071,0.02934123,0.0125746755,0.0080992635,0.008406022,0.00472075,0.0071747256,0.04262434,0.007453787,0.0064144144,,0.056638665,0.4983484,
6.744859447070485,1.1692752738278858,5.70572136965423,,,,,,,0.0248427,0.038569145,0.028769374,0.012244029,0.047566764,0.026730198,0.029758876,0.028253665,0.011478434,0.035409268,0.022561416,0.018452605,0.014187825,0.027147243,0.010850322,0.01569482,0.0268876307595232,3400.0,0.0327372296148994,0.2170729928453282,0.500086891541065,yor,False,True,False,False,False,False,True,0.026437497,0.012156137,0.023263738,0.11109199,0.0114018135,0.011268039,0.018828204,0.027009428,0.03245818,0.1088225,0.017961776,0.0019438158,,,,0.20484026
11.527569771100024,2.9315250116617357,5.295458564346507,0.25557727,0.11430254,0.100047685,0.10102154,0.09029425,0.077824324,,,,,,,,,,,,,,,,,0.01,2000.0,0.0073993235862227,0.4315058056128824,0.2701684578636741,yor,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,0.26093233
6.667660165463289,1.266558244143328,5.0590618820324735,0.15462005,0.016852118,0.014315161,0.007853184,0.023584407,0.008741627,0.016318113,0.036989387,0.020841563,0.009206617,0.039894484,0.025583843,0.022419538,0.017896332,0.010149774,0.025776114,0.0167402,0.014396806,0.008981093,0.021261552,0.009484502,0.011188677,0.0229941541755025,3750.0,0.025322786742511,0.1812488101638776,0.5257450186785133,yor,False,True,True,False,False,False,True,0.020926494,0.0095034335,0.015001642,0.0861507,0.007508372,0.009132106,0.012720105,0.021284867,0.021341149,0.0840979,0.012566495,0.0017877321,,,,0.16488385
8.227968918205558,14.887751759780432,5.857122336863823,0.4307042,0.07915378,0.03467848,0.031297993,0.023329128,0.009473785,0.023775,0.03444635,0.016087089,0.026114454,0.032987125,0.020870954,0.021192914,0.021071408,0.029095221,0.06068325,0.017726898,0.014818062,0.018916389,0.011284871,0.013986175,0.028306415,0.0262167197601701,3200.0,0.019437198306476,0.8193078344094411,0.3567336774312404,mri,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
4.191969189419103,1.0114895670681745,3.024124514797513,0.02606197,0.006135748,0.0067223273,0.006432981,0.0058635944,0.0061822417,0.018806359,0.017350828,0.014324851,0.0070751617,0.012160438,0.0058654766,0.004642742,0.020460108,0.01385809,0.005210872,0.007980777,0.005212804,0.0066400557,0.007963461,0.0042167385,0.0029822078,0.0505358117994909,2650.0,0.0363093944622747,0.0990219933873122,0.2492053723843995,mri,False,True,True,True,True,True,True,0.0051350943,0.00612042,0.00802222,0.009533885,0.0075633265,0.008345349,0.00872113,0.0024564092,0.009726423,0.020517986,0.0029063164,0.0026574498,0.12227023,0.019787561,0.50417835,0.049908012
8.374674530502144,6.334816098230176,4.168535822656237,,,,,,,0.050677232,0.035343092,0.026778813,0.021885898,0.044146433,0.03320416,0.044806663,0.03555692,0.020744655,0.051527284,0.02441863,0.034024127,0.021826055,0.017500594,0.011288612,0.019833084,0.026239118826767,3300.0,0.0299205704434837,0.109791417661498,0.6062098645943067,mri,False,True,False,False,False,False,False,0.012992591,0.034230508,0.051392518,0.16590117,0.022906644,0.02080806,0.03572577,0.036949016,0.046998076,0.0400195,0.034488987,0.0040248907,,,,
11.155968790381042,11.00215522972258,15.679246630323936,0.4928463,0.13481033,0.1041466,0.09661442,0.08627524,0.08530708,,,,,,,,,,,,,,,,,0.0340390532669625,2850.0,0.0030387250025728,0.574060066422051,1.2380573498148275,mri,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.14931124746748,11.309557137134636,4.415863745595639,0.3028583,0.06047588,0.018760286,0.020031514,0.017441168,0.007014422,0.016210785,0.029361576,0.016057165,0.01447689,0.018404568,0.02803117,0.023963505,0.018443456,0.018602803,0.04497549,0.011586462,0.010992116,0.009234172,0.009279883,0.008376921,0.013245699,0.0200364292335237,3450.0,0.0154949532600062,0.4943991168428048,0.224448647908697,mri,False,True,True,False,False,False,False,0.011512192,0.014497608,0.015630458,0.10501031,0.012600867,0.006077608,0.01984998,0.02009968,0.019218983,0.03423673,0.021149173,0.0022921977,,,,
6.203042165855825,4.130316076639952,4.496586652394231,,,,,,,0.04180237,0.024413863,0.009698543,0.014428566,0.033382762,0.019143958,0.021115672,0.036373187,0.026263023,0.01582656,0.025766846,0.01614001,0.011324369,0.028917309,0.008866904,0.011152387,0.0154076628485845,3750.0,0.0146787907905968,0.2384716894983865,0.2513595603835358,mri,False,True,False,True,False,False,False,0.019470755,0.011431816,0.0143699255,0.06578638,0.02473951,0.016511878,0.018105943,0.015026604,0.02798691,0.018993203,0.016294753,0.004402696,0.4022633,,,
7.292442120288523,7.834814986325389,9.285812516390564,0.3124714,0.09033384,0.07365485,0.063258864,0.05309385,0.06569945,,,,,,,,,,,,,,,,,0.0100128443355986,2000.0,0.0063100609681648,0.242627737312067,0.1817788634446926,mri,False,False,True,True,False,False,False,,,,,,,,,,,,,0.34148777,,,
5.541316668104274,8.284537972061594,4.76883030814444,0.17288624,0.03372301,0.017413951,0.018740218,0.009232154,0.00737923,0.026028186,0.018610466,0.0048793554,0.013249432,0.015639609,0.014335868,0.013515475,0.03382819,0.02245218,0.012212066,0.0151005,0.008802719,0.0063724993,0.015055562,0.0065646744,0.0073125795,0.0181446532223866,3450.0,0.010390809501101,0.3077317622670313,0.1305511451590693,mri,False,True,True,True,False,False,False,0.01057492,0.010049716,0.010751174,0.04606026,0.017407026,0.017683063,0.012389514,0.008271543,0.015451262,0.016751582,0.010155605,0.0045303935,0.32658976,,,
4.828592057125605,1.4346564010919294,2.115942442300434,,,,,,,0.025950234,0.022588074,0.029986564,0.010915218,0.021789918,0.018608607,0.018904079,0.028044492,0.015683893,0.017979011,0.017825421,0.020528838,0.00854948,0.015391533,0.010422676,0.0105752,0.0230298791450102,2750.0,0.019315138421323,0.0639236073002599,0.1184278502526231,mri,False,True,False,False,True,False,False,0.008491561,0.012947912,0.013755182,0.07569744,0.016790256,0.010196452,0.0117556,0.01574171,0.015756655,0.027155738,0.009895851,0.008683166,,,0.4793892,
5.74879281915592,1.8195906010796656,3.593871588471287,0.25594503,0.07324249,0.06330194,0.03790263,0.042112492,0.043677624,,,,,,,,,,,,,,,,,0.0100050758139514,2000.0,0.0079625726228398,0.1280654236318572,0.1494261509055021,mri,False,False,True,False,True,False,False,,,,,,,,,,,,,,,0.48381776,
4.672440270291814,2.2981939881819318,1.725269740599241,0.15708654,0.015856585,0.017020633,0.0062574027,0.0056834863,0.0060158395,0.01791129,0.023953069,0.023231324,0.0080921585,0.0129843,0.018036019,0.010799,0.021830054,0.013854345,0.01272131,0.013293902,0.012298586,0.005653812,0.011090167,0.008361803,0.0079983035,0.0305089769082868,3050.0,0.032222628671014,0.1105987722415688,0.284175871526551,mri,False,True,True,False,True,False,False,0.011257624,0.007761796,0.010303322,0.053040236,0.011910288,0.008006444,0.009372501,0.0061102523,0.008168979,0.0284331,0.006204832,0.0056674723,,,0.40373325,
6.8662579038304425,2.116971589931981,5.5960028932099775,,,,,,,0.022408182,0.037685603,0.025991414,0.014829723,0.05089423,0.026826898,0.027505988,0.031242255,0.01124904,0.03439039,0.022061953,0.021651749,0.014597258,0.025661454,0.012538877,0.017783692,0.0162816733131363,3050.0,0.0178483222604422,0.1039223497059788,0.3477289757418684,mri,False,True,False,False,False,True,False,0.018002544,0.013271335,0.026425209,0.12170694,0.013583082,0.0107969185,0.021747861,0.024961818,0.024287526,0.09867978,0.022252653,0.0025327266,,0.20443293,,
