cv_rmse,test_source_rmse,test_target_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.1948944212058463,5.414996833571049,12.146023132886503,0.03364577,0.16399157,0.028738135,0.06923515,0.020117419,0.01802079,0.01236553,0.0053591942,0.014842464,0.049965195,0.016560037,0.012024198,0.07998527,0.013961321,0.00770676,0.02725687,0.017794201,0.04701254,0.02615721,0.003946665,0.022028644,0.28370315,0.010482328,0.006741272,0.008358326,,,,,0.0352333868905189,900.0,0.0564597129627288,0.2007072490825153,0.4501845333491377,mad,False,True,True,False,False,False,False
3.970235850386248,4.0201527136730775,6.657177615391987,0.039930813,,,,,,,0.016736345,0.032772005,0.05565251,0.023681771,0.025094738,0.034852967,0.03678837,0.016664777,0.029200446,0.024112154,0.039754745,0.09158988,0.015471138,0.026322078,0.30485088,0.032391325,0.024201045,0.017414097,0.11251797,,,,0.028266509518013,1260.0,0.1051060804240488,0.0724730187210458,0.1323049107156664,mad,False,True,False,True,False,False,False
3.5425134513016467,4.824519845713587,7.127081948148813,,0.27272516,0.08648549,0.16305545,0.07685151,0.07121824,0.056819648,,,,,,,,,,,,,,,,,,,0.27284446,,,,0.0243920307736692,460.0,0.0422849738873325,0.1275813450569536,0.2304503979488182,mad,False,False,True,True,False,False,False
2.2253753165468795,4.342042241774892,8.81606808778616,0.017289406,0.1515497,0.031100824,0.06537616,0.02352804,0.02093066,0.011899402,0.0063135936,0.01783194,0.077428594,0.0074202395,0.00849768,0.062336773,0.008916745,0.005936554,0.017206764,0.009203864,0.017331446,0.053774428,0.0047563696,0.019048309,0.20654972,0.0102470545,0.005426359,0.010058527,0.13004084,,,,0.0386831779179801,1420.0,0.0619246434982614,0.0780709839282297,0.0785300495649026,mad,False,True,True,True,False,False,False
3.410298058312517,3.5254526184350707,2.942782295102984,0.022250906,,,,,,,0.013904843,0.03395488,0.063796856,0.0144753875,0.020661047,0.031557955,0.02002947,0.013377024,0.03533503,0.018454295,0.052505713,0.09710393,0.011978174,0.042062856,0.28499764,0.021329697,0.015844828,0.01952957,,,0.1668499,,0.0193301802854743,680.0,0.1143863162151605,0.0141453859916453,0.2341876655789437,mad,False,True,False,False,True,False,False
2.785459941220576,4.604332324556961,4.886137845175284,,0.2475367,0.08243063,0.15944302,0.06035745,0.06838211,0.053340476,,,,,,,,,,,,,,,,,,,,,0.32850963,,0.0138331820346435,1000.0,0.0328404953745793,0.0595579965559124,0.1091954992493598,mad,False,False,True,False,True,False,False
2.414878908785103,3.848561337208501,6.19698377999789,0.020082371,0.12207417,0.030880455,0.059163533,0.020049533,0.021834146,0.015474697,0.0063507827,0.01550734,0.06826996,0.00927691,0.0069280723,0.0657894,0.007409924,0.006557797,0.025464451,0.01236927,0.027009588,0.041479573,0.004598462,0.024224993,0.22951892,0.010077165,0.0060368716,0.008299035,,,0.13527259,,0.0417724483851065,1140.0,0.0636226756526347,0.0851974641377401,0.3428063269053873,mad,False,True,True,False,True,False,False
3.288446231224641,5.141624336540685,11.663487898020025,0.018695971,,,,,,,0.013699521,0.03294897,0.04758714,0.01704537,0.03237749,0.04742436,0.016508305,0.012399869,0.034925595,0.023969347,0.042998422,0.0727213,0.01227734,0.022507222,0.44906655,0.017146701,0.014181241,0.021704694,,0.049814634,,,0.0983266699696283,2000.0,0.0758807225077104,0.0960112801837,0.6395458984952214,mad,False,True,False,False,False,True,False
3.7792692724236616,6.375835790928821,8.756564276682068,,0.30181998,0.0880057,0.21339169,0.10617503,0.09269844,0.09199715,,,,,,,,,,,,,,,,,,,,0.10591203,,,0.0400500131781238,1260.0,0.0632441770013538,0.2015168003039107,0.9516801058342768,mad,False,False,True,False,False,True,False
2.114392681555551,4.806902900382065,12.22733453043669,0.029615518,0.14611189,0.023593638,0.069310896,0.017040802,0.021651322,0.010751105,0.0044033146,0.014022144,0.0587601,0.013273987,0.0079155695,0.076938726,0.011761278,0.0045230435,0.030348951,0.014991628,0.029001672,0.028623968,0.002406145,0.023924602,0.3212091,0.0069341687,0.0045541828,0.006764549,,0.021567717,,,0.0532405150683939,1040.0,0.0560287098577696,0.063139982059685,0.3085907900753761,mad,False,True,True,False,False,True,False
2.954575115487025,3.2312875722885908,3.83050675149211,0.021802824,,,,,,,0.01150465,0.02493176,0.03409328,0.0135361655,0.01829864,0.038262468,0.017597321,0.010625569,0.040934168,0.0155405775,0.05713225,0.05191502,0.009271726,0.043424733,0.3444035,0.018209223,0.009749894,0.018400721,,0.04455743,0.15580803,,0.0122718444051487,1120.0,0.0745361170030838,0.0597454544707868,0.0755231455384978,mad,False,True,False,False,True,True,False
2.4222709068384143,4.421374539808919,4.372954884506425,,0.26926088,0.06323927,0.16762772,0.0525364,0.043473657,0.05423308,,,,,,,,,,,,,,,,,,,,0.06737818,0.28225082,,0.0741509718862195,720.0,0.0452885644864809,0.1296039627237173,0.248916968471777,mad,False,False,True,False,True,True,False
2.4177214860081437,3.508857861451422,5.9784280951752,0.013754055,0.14787646,0.032852553,0.06677096,0.015156193,0.013347046,0.016720079,0.00643346,0.015956238,0.056262158,0.011869771,0.012989889,0.045416363,0.008432717,0.0051531964,0.03108418,0.010832867,0.033212226,0.025871743,0.003425051,0.019211644,0.21251583,0.010108075,0.0073467544,0.0064395554,,0.019714236,0.1512467,,0.042113057446076,1280.0,0.0487325795703825,0.080573532114932,0.4501619801234524,mad,False,True,True,False,True,True,False
2.2187534805400686,5.049055803267825,4.031519984758404,0.01660959,,,,,,,0.015622219,0.029869467,0.061379552,0.015531969,0.04688537,0.017946128,0.014296131,0.008900372,0.02978889,0.012768631,0.041989915,0.08357106,0.008866044,0.022007357,0.4290007,0.019392136,0.018373704,0.013074897,,,,0.09412581,0.090057399865992,1860.0,0.0485663642332529,0.1023040826796053,0.447517898463761,mad,False,True,False,False,False,False,True
3.763371752046056,5.801186360658571,7.965023676309011,,0.2748973,0.0761524,0.14483431,0.09681003,0.08642498,0.072469905,,,,,,,,,,,,,,,,,,,,,,0.24841109,0.0454141615849893,1240.0,0.065294808164358,0.6086103348905487,1.103711989229763,mad,False,False,True,False,False,False,True
2.0612973927640104,3.796681516189369,6.730743895374884,0.037115797,0.14099856,0.016926311,0.050474215,0.017295152,0.011808337,0.009650544,0.009530159,0.02971066,0.057538558,0.019962292,0.0148524465,0.0399608,0.011374702,0.007676167,0.015192111,0.016699594,0.039919116,0.03076287,0.003087978,0.036636554,0.21157682,0.008254799,0.008354722,0.008756417,,,,0.14588436,0.0333674574875785,1480.0,0.0780117937628749,0.1943702440721509,0.1340423489307048,mad,False,True,True,False,False,False,True
2.3976359590595018,2.4837834911522934,2.192454441071642,0.013731132,0.09577034,0.005222185,0.044025622,0.018378157,0.011058385,0.0030236037,0.0085934205,0.006452194,0.042793088,0.010436004,0.008494404,0.030278493,0.009771091,0.009399015,0.044152945,0.006574467,0.016099399,0.009926439,0.0046858946,0.0065154983,0.1179169,0.012703116,0.008400026,0.0071258815,0.10130187,0.017998436,0.20940728,0.11976473,0.0336135291136863,1700.0,0.0921509382751848,0.1575598289762023,0.1638421045930128,sun,False,True,True,True,True,True,True
2.5085858736565387,3.7252402179299855,8.758218699943153,0.04680295,0.25995877,0.00960614,0.1074581,0.06662455,0.03449244,0.020011064,0.015551465,0.042937044,0.12957183,0.024923086,0.02991719,0.14068653,0.019758767,0.027041027,0.024659092,,,,,,,,,,,,,,0.0293526842832349,900.0,0.0759903696525139,0.3599100290861169,0.429746662413997,sun,True,False,False,False,False,False,False
7.002419473083691,3.540167675388946,6.896746156797953,0.017739307,,,,,,,0.01494869,0.036438763,0.0836547,0.01693559,0.043903917,0.095580935,0.022441927,0.012766409,0.02563018,0.030419845,0.040483505,0.08415295,0.01395645,0.031323977,0.22699332,0.026738053,0.026472967,0.14941853,,,,,0.0124754427041698,160.0,0.1287895437088525,0.2639824228816164,0.3767361116073937,sun,False,True,False,False,False,False,False
4.627736841524837,6.677327047845559,6.394631531089853,,0.2924648,0.07878029,0.22764964,0.15714915,0.14015798,0.103798166,,,,,,,,,,,,,,,,,,,,,,,0.0818828319380094,560.0,0.0533177398336181,1.118656531078955,0.8385331841929282,sun,False,False,True,False,False,False,False
2.507597611106745,2.922180762609687,5.521323599122779,0.039548986,0.15058303,0.0094196005,0.05482032,0.022379477,0.01667155,0.009540035,0.008689402,0.013360572,0.07274619,0.015482262,0.010299535,0.11799113,0.01583888,0.012741419,0.026764765,0.015663238,0.030476078,0.00831315,0.004045383,0.012552266,0.2914968,0.0071571795,0.008943861,0.024474902,,,,,0.0156527821042719,1360.0,0.0846767429587117,0.1932110359212301,0.3019882348819678,sun,False,True,True,False,False,False,False
4.0513580263526165,2.657625043731097,4.897890965136331,0.027604733,,,,,,,0.026679,0.03661834,0.08911223,0.024337001,0.03458914,0.080454305,0.034965806,0.016602183,0.021677997,0.03041095,0.021716367,0.04265495,0.016274367,0.020084258,0.24719742,0.028774444,0.021491298,0.07278238,0.10597285,,,,0.0476229415595562,740.0,0.1435668667026042,0.078735324475272,0.3375511306404483,sun,False,True,False,True,False,False,False
3.690558693807726,4.44662654063489,4.2841672409740434,,0.309303,0.028565656,0.14541695,0.12403627,0.069706365,0.04940204,,,,,,,,,,,,,,,,,,,0.27356973,,,,0.0208615214322696,540.0,0.0774841009686626,0.1799703465233545,0.1776899337766755,sun,False,False,True,True,False,False,False
2.591271435482489,2.4079549406743745,4.975854431157625,0.018418351,0.15072882,0.008465555,0.05029766,0.024976442,0.0180373,0.0075126686,0.009883744,0.018027257,0.08907916,0.009572946,0.01113219,0.097703144,0.008821349,0.007960774,0.023741405,0.012458654,0.013232432,0.009982194,0.0053868224,0.008887971,0.22609076,0.014472972,0.009056998,0.027230859,0.118841566,,,,0.0178567424315163,1460.0,0.0788523866920124,0.1188162972897048,0.2371766099902701,sun,False,True,True,True,False,False,False
3.492436829266073,3.1422768236784657,3.0032094411092545,0.027043974,,,,,,,0.01635008,0.027056303,0.08311723,0.022455458,0.04247927,0.054873426,0.014842033,0.0117421895,0.03317631,0.016491963,0.031085473,0.051892005,0.009607503,0.021166712,0.26270533,0.021502014,0.025203258,0.07564504,,,0.15156445,,0.03952706557591,280.0,0.0325026082648638,0.1525165339428913,0.1192130547152204,sun,False,True,False,False,True,False,False
2.989759156172444,3.521181108305908,3.058488309534309,,0.22154479,0.038149815,0.16664053,0.10421208,0.059848238,0.054805815,,,,,,,,,,,,,,,,,,,,,0.35479873,,0.032578216284414,1080.0,0.020098270032934,0.1277765170666744,0.2201142798699238,sun,False,False,True,False,True,False,False
2.6172160457385907,2.768988245542696,4.063366418206678,0.024293538,0.10013118,0.011600228,0.05410067,0.027722273,0.02115746,0.006528066,0.008995017,0.018109173,0.14054772,0.009881096,0.0059770234,0.08240236,0.0064941994,0.00654757,0.042838108,0.011456143,0.015485118,0.019696731,0.0044537704,0.016043546,0.19620623,0.011496243,0.009022711,0.03375443,,,0.11505939,,0.0721487052069301,1180.0,0.1099799356732411,0.1559714854844317,0.5706178160890114,sun,False,True,True,False,True,False,False
3.516404899369917,4.705082721208676,8.275795791346752,0.02850313,,,,,,,0.015648011,0.03261993,0.070480734,0.020834485,0.029225409,0.05141238,0.016736023,0.013174951,0.030870533,0.021752672,0.027998185,0.020100174,0.014402136,0.0173173,0.4440754,0.019076828,0.019659024,0.055053543,,0.05105915,,,0.082823683749422,2000.0,0.1389288898285141,0.1754585359917671,0.162560506601759,sun,False,True,False,False,False,True,False
4.004797413236547,5.572718720898635,7.143590582273366,,0.26064354,0.06838433,0.19586036,0.15286288,0.10077198,0.088921614,,,,,,,,,,,,,,,,,,,,0.13255537,,,0.0696666847666797,1300.0,0.1138643760508748,0.6138176155150261,0.8962124621033982,sun,False,False,True,False,False,True,False
2.386193122950423,2.9005707594301526,5.55262666173344,0.039376907,0.14050154,0.007654985,0.053339303,0.02343243,0.017061034,0.0071283234,0.007073364,0.011420129,0.08900088,0.01382757,0.010675206,0.066302374,0.015333042,0.008539362,0.03593188,0.01594178,0.023450661,0.006450092,0.0040145335,0.009173808,0.3168137,0.0057137874,0.00684118,0.044608384,,0.020393725,,,0.031570452715518,1460.0,0.0998959746067932,0.159463229590926,0.6217945522500689,sun,False,True,True,False,False,True,False
3.0044692570198706,2.5576130386588303,3.125314746993709,0.037686307,,,,,,,0.012084869,0.024227802,0.06435201,0.014197049,0.017099435,0.058224212,0.014573084,0.010475343,0.036866125,0.019769493,0.036541276,0.03055185,0.009214396,0.018305503,0.30766582,0.019154338,0.012665938,0.056748696,,0.04335473,0.15624169,,0.0354692765469729,580.0,0.0354012543729937,0.0786019064647235,0.159647483081507,sun,False,True,False,False,True,True,False
2.701171880576756,3.2810697017722683,3.634417212818769,,0.24134901,0.02831223,0.18283284,0.09277335,0.051874436,0.04962971,,,,,,,,,,,,,,,,,,,,0.083225355,0.27000308,,0.0456423822751264,940.0,0.0329495365577115,0.2238161108325204,0.1617716233760484,sun,False,False,True,False,True,True,False
2.4785263444043784,2.590952542290888,3.61114120556926,0.011396639,0.13729548,0.011311934,0.043633588,0.021899238,0.008365853,0.0040136846,0.0067797787,0.00851834,0.18231532,0.012165391,0.0076514194,0.0821396,0.0064790146,0.007893698,0.035485037,0.007971621,0.016010392,0.013450734,0.0027918408,0.004648076,0.16620615,0.0072379843,0.009666676,0.03983716,,0.016195746,0.12863961,,0.0773863093720865,1000.0,0.0766957529394109,0.1791764438497626,0.7352951778772361,sun,False,True,True,False,True,True,False
2.762876286744004,3.3898372301862016,3.689586608707448,0.0347357,,,,,,,0.017869905,0.029644093,0.0732253,0.024425242,0.03412177,0.059835292,0.016286204,0.011655027,0.04471607,0.015407132,0.032915846,0.04277435,0.008915497,0.020417605,0.31511205,0.018973788,0.022532394,0.068866156,,,,0.1075706,0.0311522621089868,1820.0,0.1484168408696007,0.0836301334300991,0.3948793309888433,sun,False,True,False,False,False,False,True
3.97070757763113,5.087173033968893,6.102037348498918,,0.2529272,0.061559804,0.14528517,0.1260809,0.07800721,0.06769383,,,,,,,,,,,,,,,,,,,,,,0.26844582,0.055750406172125,1160.0,0.103549240281262,0.3668641428062612,0.2482635698984208,sun,False,False,True,False,False,False,True
2.493545672580601,1.948816882015457,3.7279358895790944,0.03295496,0.15307362,0.009373027,0.05708111,0.02333823,0.01847347,0.010254939,0.01240295,0.012367947,0.07161414,0.019638013,0.008135557,0.061140608,0.015372297,0.01266965,0.029914144,0.01703831,0.045479726,0.009280572,0.005028631,0.0230928,0.18803456,0.008519646,0.010183479,0.036930393,,,,0.10860723,0.0223992463840395,760.0,0.1178693411507218,0.0973979373342255,0.2486717641243441,sun,False,True,True,False,False,False,True
2.525126438009278,2.888311632471974,2.5208816588163447,0.018308029,0.057220757,0.004973352,0.013912757,0.011204953,0.015103606,0.0077785105,0.008825776,0.0092544705,0.012392772,0.011147278,0.0069263084,0.0066867983,0.0071125925,0.0070273997,0.086497344,0.008692099,0.010334156,0.009942622,0.004639677,0.0055403574,0.33578032,0.009574672,0.008771548,0.01809418,0.07151792,0.013592673,0.15731831,0.061828732,0.0598007932629161,1200.0,0.0577574177522498,0.1703228402767984,0.5570285495446534,mak,False,True,True,True,True,True,True
2.441886715776397,8.908262815177778,13.169482801862484,0.057792347,0.13618723,0.015442895,0.058009632,0.052707285,0.124307,0.0164746,0.011961313,0.0544567,0.08187314,0.032723,0.04481214,0.08130177,0.023611119,0.033603303,0.17473653,,,,,,,,,,,,,,0.0357551409981527,780.0,0.1003877764097086,0.1844511496872176,0.1426889201641532,mak,True,False,False,False,False,False,False
6.254863389622394,9.940892343580398,9.920277864404664,0.023645384,,,,,,,0.019676987,0.039896887,0.0537873,0.026113471,0.04701581,0.067742154,0.02989177,0.027193177,0.060055405,0.037177563,0.04759915,0.053548664,0.017796373,0.033126634,0.19764313,0.032520242,0.03046598,0.15510394,,,,,0.0319808778628079,520.0,0.0853070603691788,0.0834455475163275,1.1435078347599492,mak,False,True,False,False,False,False,False
4.988026275740162,8.500610120433805,9.335481531833327,,0.24329677,0.049925074,0.19898945,0.1406813,0.27455506,0.09255235,,,,,,,,,,,,,,,,,,,,,,,0.0190354274274116,340.0,0.0656982378535508,0.2146823234284398,0.2946157603055694,mak,False,False,True,False,False,False,False
2.469714638165684,8.538127967945089,8.530393222721456,0.04490547,0.08155896,0.0069253035,0.024085619,0.01998802,0.050323613,0.008533133,0.004738919,0.017420428,0.028409412,0.018348616,0.009881645,0.04340909,0.020115238,0.015782008,0.08037375,0.02231427,0.035669435,0.030495167,0.0047925785,0.011433409,0.37929678,0.0070513636,0.01222224,0.021925593,,,,,0.0656201368757614,560.0,0.1033003720863278,0.369455130747201,0.2322021355477448,mak,False,True,True,False,False,False,False
4.05335204288009,4.84282612981292,5.2434041556963065,0.038021833,,,,,,,0.01743913,0.0313762,0.050842725,0.024966422,0.024433443,0.04077931,0.026909504,0.018803723,0.057021976,0.027848572,0.042132877,0.04735399,0.014193678,0.014231989,0.2888527,0.030178154,0.020293564,0.088599965,0.09572029,,,,0.0226645907557811,860.0,0.0804190481088034,0.0983817086343255,0.4601200208300568,mak,False,True,False,True,False,False,False
3.9785641530659306,5.7976622071045085,6.34043534404602,,0.16090569,0.03443333,0.12740317,0.10865837,0.20088558,0.06536818,,,,,,,,,,,,,,,,,,,0.3023457,,,,0.0203909203356409,360.0,0.0376469487358749,0.3141879881124948,0.3341916085050381,mak,False,False,True,True,False,False,False
2.6337699999577007,6.632390592785383,6.801651018247142,0.02097703,0.06499603,0.0073317587,0.023584852,0.022070302,0.058953147,0.008700347,0.0073200213,0.018376525,0.04425626,0.012691544,0.016346777,0.023950953,0.009080951,0.011356434,0.06990697,0.014459362,0.018577207,0.027892169,0.0054228725,0.014653474,0.33005106,0.011810025,0.009121995,0.035298903,0.112812996,,,,0.0215499478734669,1300.0,0.0766912295570551,0.2288522541234342,0.5235500295498694,mak,False,True,True,True,False,False,False
3.510063417390729,4.317331939892567,4.3940396578771095,0.026800066,,,,,,,0.015067084,0.028855663,0.050629057,0.017774956,0.031305633,0.030952984,0.018222716,0.017440934,0.051984984,0.019155134,0.04000456,0.040909607,0.011764837,0.014500161,0.3010748,0.023999562,0.018461348,0.09570106,,,0.14539489,,0.0209188736646444,660.0,0.0872751057655595,0.083673673988975,0.3146484058712563,mak,False,True,False,False,True,False,False
3.0907331347687657,4.468515105374539,5.007905714291979,,0.12537092,0.038895212,0.108213164,0.07760817,0.21632302,0.04302464,,,,,,,,,,,,,,,,,,,,,0.39056483,,0.0345522824083418,860.0,0.0338941064395916,0.06892821916636,0.2251983417390287,mak,False,False,True,False,True,False,False
2.6719501100142704,5.255536413737467,5.847563024877594,0.023101907,0.05989311,0.011436326,0.023657184,0.018875573,0.053788066,0.010195161,0.008627599,0.021588566,0.047324423,0.016875584,0.005202093,0.021070035,0.00823273,0.016209027,0.075056635,0.01242575,0.023064291,0.026668206,0.0058932183,0.019053841,0.29583365,0.011605662,0.00891859,0.05474492,,,0.120657876,,0.0373237952674563,460.0,0.0645198363244678,0.4682458699025043,0.6581677982504069,mak,False,True,True,False,True,False,False
3.592653749979007,10.03149517088369,7.367985883882403,0.028030168,,,,,,,0.019645225,0.042250335,0.05303642,0.026324993,0.07268882,0.03792177,0.026252622,0.02553067,0.07422401,0.032975826,0.047879923,0.040678952,0.017988414,0.020093204,0.24555273,0.029291892,0.026720691,0.077316105,,0.055597223,,,0.0892989785930613,1940.0,0.1076575791696811,0.0934388170145456,1.0807527882687862,mak,False,True,False,False,False,True,False
4.249332127605098,7.77800161158544,10.11727710546148,,0.20020112,0.07236568,0.15233968,0.14113888,0.18373987,0.09824817,,,,,,,,,,,,,,,,,,,,0.15196654,,,0.064784496290874,1380.0,0.1108001973402851,0.4011988738559948,0.5163823113115088,mak,False,False,True,False,False,True,False
2.3095572608428623,8.965528703439773,7.289842041172217,0.040786363,0.07323265,0.0065584434,0.024739899,0.016188854,0.044725493,0.007913472,0.0047992123,0.014991177,0.03366515,0.018305577,0.016719688,0.01811434,0.010564359,0.012816345,0.08663378,0.0105641205,0.02283388,0.025060093,0.0029202532,0.0090710735,0.43676633,0.0060560955,0.006151092,0.030775253,,0.019047061,,,0.0420055775860093,1340.0,0.0618505387852924,0.4169279903277625,0.6435852932048239,mak,False,True,True,False,False,True,False
3.0065932610732538,4.608563654788417,3.8934904611961785,0.029850299,,,,,,,0.011873089,0.028815651,0.02391403,0.015941914,0.019573295,0.024264537,0.012573302,0.016667811,0.06976774,0.013905644,0.043477267,0.021271227,0.00561648,0.014084807,0.3806051,0.016575824,0.010753433,0.077117465,,0.028577412,0.1347737,,0.0394671760793394,860.0,0.068648557496995,0.3073704358812472,0.1425194042727849,mak,False,True,False,False,True,True,False
2.818577669661643,3.191568672568475,3.837607343892236,,0.14928332,0.04336815,0.12619594,0.07611358,0.14732149,0.06396351,,,,,,,,,,,,,,,,,,,,0.10558252,0.2881715,,0.0505017229893794,1340.0,0.0552942766202973,0.3512520542537556,0.5915342738523238,mak,False,False,True,False,True,True,False
2.5231196994207896,5.040652701842232,5.169971137373748,0.021490315,0.0537953,0.006541169,0.023924794,0.011567457,0.03664419,0.0090804985,0.009696351,0.01844671,0.02655973,0.015500756,0.010940038,0.010984806,0.006829201,0.009577039,0.094769314,0.0038308601,0.016218968,0.027525729,0.0030007728,0.008490602,0.41469985,0.011464471,0.009621059,0.008092119,,0.014855975,0.115851976,,0.0590441720203783,1540.0,0.0511776796088807,0.2969889658660178,0.688381965960011,mak,False,True,True,False,True,True,False
2.57976669820143,4.082640261840315,5.330638471653761,0.028429847,,,,,,,0.013226335,0.028711444,0.040402748,0.019477244,0.03508215,0.012711322,0.0147771165,0.014388286,0.08421538,0.014726641,0.047026075,0.030569946,0.008785961,0.02027927,0.41223925,0.022695752,0.019406995,0.05934049,,,,0.07350772,0.0687942654360045,1940.0,0.131509991078604,0.1378820451355237,0.7265065568441954,mak,False,True,False,False,False,False,True
4.234968111677718,4.346591262734624,3.5759421462221304,,0.187164,0.055728864,0.14066736,0.11062057,0.1720809,0.08163337,,,,,,,,,,,,,,,,,,,,,,0.25210494,0.0702024458935558,640.0,0.1246950862519521,0.1313623865489422,0.3811772043195747,mak,False,False,True,False,False,False,True
2.495160812571684,4.69611872604465,4.641828233929807,0.03528842,0.068439186,0.007873412,0.026203733,0.026414355,0.05366961,0.015949342,0.007943796,0.015485764,0.033375468,0.026210431,0.0065206513,0.022340683,0.019047339,0.024451926,0.07125542,0.01585693,0.041739587,0.02529397,0.0058394424,0.027909335,0.28213435,0.010218811,0.013232717,0.031485926,,,,0.08581938,0.0157003551098042,880.0,0.1053774072298651,0.1841345297213131,0.2537789373694954,mak,False,True,True,False,False,False,True
2.376959775394222,3.561609111677415,3.8041427833134502,0.0078523345,0.039837457,0.0026915013,0.043815166,0.007151914,0.0089871865,0.003338195,0.006457171,0.007609834,0.010175542,0.010406932,0.008211033,0.0071886056,0.00569367,0.005606411,0.022552457,0.005222102,0.014645508,0.0043324465,0.003861485,0.0077832253,0.27991325,0.006930869,0.0066139204,0.008028019,0.07126081,0.0124169905,0.22381397,0.15760204,0.0413760207976297,1080.0,0.0829328104884535,0.1906277361404676,0.3181445753464412,jav,False,True,True,True,True,True,True
2.396480443375338,5.3357663135053945,5.776988955074178,0.03703207,0.16895537,0.010801902,0.19035862,0.04249869,0.060755998,0.06388746,0.011377989,0.03629053,0.095272295,0.031868577,0.024568595,0.11420133,0.01800756,0.02407224,0.070050746,,,,,,,,,,,,,,0.0261843962133765,940.0,0.052796852474775,0.1544823055811779,0.101102006254832,jav,True,False,False,False,False,False,False
7.291408895939822,2.7031615392166515,6.031579143315197,0.01761311,,,,,,,0.013376099,0.038033452,0.066935636,0.019665604,0.03779865,0.08420751,0.024266925,0.014049619,0.048500303,0.024661008,0.04287878,0.07804261,0.015146245,0.039381653,0.25648385,0.032450534,0.02460053,0.121907935,,,,,0.0136903634270748,200.0,0.079334018697754,0.0578555596774842,0.1785609571860361,jav,False,True,False,False,False,False,False
4.748738282947515,7.470342544300584,5.701653122462486,,0.24638665,0.054995336,0.28616703,0.13076496,0.15451567,0.1271704,,,,,,,,,,,,,,,,,,,,,,,0.0420979114001132,540.0,0.0482903229479358,0.1519795803500123,0.1131732151042245,jav,False,False,True,False,False,False,False
2.445970693865913,5.011346316491322,6.851205970280245,0.0283032,0.09230002,0.007922294,0.09924669,0.0159544,0.020836461,0.016403293,0.005043611,0.013128072,0.037829727,0.016294431,0.008163172,0.085051775,0.018701913,0.0095560495,0.027722362,0.0144465165,0.035176776,0.026749339,0.0040676626,0.013061558,0.3750356,0.0063073025,0.009022681,0.013675076,,,,,0.0204922063041071,840.0,0.063363441204504,0.1234446750037618,0.244384390902953,jav,False,True,True,False,False,False,False
4.303780507628705,2.987328910668378,3.320560236312996,0.040396877,,,,,,,0.01830861,0.02995497,0.04815022,0.027782401,0.022176852,0.0405747,0.03339065,0.017068068,0.026373565,0.023700286,0.033811726,0.059716977,0.016577242,0.017333202,0.3282571,0.033956725,0.02158528,0.06113087,0.09975369,,,,0.0391341675506936,700.0,0.1178641555305842,0.0984097293500639,0.057587810637511,jav,False,True,False,True,False,False,False
3.927638043530728,4.268197076741908,4.0777451501221735,,0.14360873,0.02795298,0.2601928,0.08355029,0.10892892,0.08154412,,,,,,,,,,,,,,,,,,,0.29422215,,,,0.0171715732893428,540.0,0.0713818852400895,0.2497864923894187,0.1714482961703422,jav,False,False,True,True,False,False,False
2.5660224512047387,3.3982958580202927,5.369906313562115,0.02231873,0.07143722,0.0054760384,0.097134575,0.019051867,0.027150244,0.012800977,0.007971815,0.015988683,0.046101294,0.008876291,0.008541912,0.044973303,0.010107117,0.0064698993,0.02629531,0.011686422,0.021707606,0.04391653,0.0044493293,0.00988069,0.3179527,0.014112191,0.008025335,0.012924555,0.12464939,,,,0.0135166606367637,1340.0,0.0551573763023473,0.0825077797746223,0.0640090401867432,jav,False,True,True,True,False,False,False
3.186184195409596,2.3471941483264187,5.440724042760972,0.020779604,,,,,,,0.011182747,0.026726235,0.06196732,0.012902966,0.025508989,0.046452746,0.019132782,0.012149929,0.025005687,0.014991376,0.052455943,0.08498786,0.011408913,0.020780975,0.23531409,0.020150462,0.0222277,0.09472285,,,0.18115082,,0.0173441490058541,680.0,0.129923434021504,0.0214593627397515,0.1123951789183814,jav,False,True,False,False,True,False,False
2.725214215005715,3.1256643617330324,5.750047894064737,,0.17225209,0.024998702,0.22109321,0.065705255,0.09599282,0.0706255,,,,,,,,,,,,,,,,,,,,,0.34933248,,0.0198913872429789,800.0,0.0128823080268709,0.0922027036871473,0.1168636401489096,jav,False,False,True,False,True,False,False
