cv_rmse,test_source_rmse,test_target_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dev_size_importance,test_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_comet_mean_importance,small100_noft_comet_mean_importance,small100_ft_comet_mean_importance,m2m100_noft_comet_mean_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
0.0270715091753851,0.0304991284607418,0.0465509161020417,0.064971045,0.003410785,0.0058991774,0.009688696,0.004144521,0.003935401,0.0037407991,0.008918442,0.003102329,0.008716991,0.15207101,0.006260637,0.02395391,0.009427257,0.0047090463,0.014722994,0.0050924337,0.0036741786,0.009530587,0.014714885,0.0039141295,0.029436087,0.0027458942,0.0020869046,0.013886934,0.004167239,0.0034772388,0.021018285,0.0053041177,0.0022967462,0.010089607,0.007209814,0.0034410164,0.008476763,0.07707922,0.052841306,0.31455812,0.077285424,0.0352566663194987,4100.0,0.0001719828963812,0.0008658768344319,0.0020651597104854,vie,False,True,True,True,True,True,True
0.0655850398537593,0.074837810624987,0.103447701576684,0.040788695,0.095337376,0.040141307,0.10705867,0.04121364,0.048744373,0.044537734,,,0.039972402,0.033684645,0.042582255,0.052492846,0.039301205,0.04516994,0.03420582,0.032768924,0.03157448,0.050144535,0.056254506,0.03472843,0.049294047,0.01865727,0.021346938,,,,,,,,,,,,,,,0.0473824046004543,4300.0,0.0006926131533658,0.0020466239088626,0.0037393792647462,vie,True,False,False,False,False,False,False
0.0618176038885892,0.0601796781796219,0.0921914227978854,0.034044303,,,,,,,0.040450685,0.03693596,0.035509925,0.07702073,0.028327322,0.029176926,0.039844148,0.051359605,0.04623268,0.022290425,0.023470392,0.037177157,0.0374214,0.035331316,0.04013025,0.013797407,0.012948601,0.030374086,0.06652749,0.02170996,0.05051695,0.06370546,0.014497049,0.03088137,0.027941693,0.023650492,0.028726205,,,,,0.0486774542585878,4350.0,0.000398478330837,0.0030599514712617,0.0034081690837009,vie,False,True,False,False,False,False,False
0.1192929609455916,0.1064507178808223,0.1123841805928391,,0.1685848,0.14979108,0.19435291,0.16463165,0.16394177,0.15869781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272481760024354,3800.0,0.0001932341308558,0.0054009328122575,0.0043570585822092,vie,False,False,True,False,False,False,False
0.0559246621592326,0.069579421788869,0.0917781746428929,0.023098983,0.070630535,0.024371022,0.06840764,0.020565694,0.023475112,0.02681911,0.017038185,0.022012573,0.030471087,0.050551124,0.028823014,0.018809522,0.038850553,0.039564233,0.02733798,0.018570084,0.016586265,0.024589274,0.036891572,0.02411358,0.047374457,0.009648485,0.010299817,0.020145765,0.054775555,0.017287906,0.035114687,0.048332706,0.010021562,0.019597387,0.024428442,0.017186636,0.03420946,,,,,0.0510585223821854,4350.0,0.0005857632277516,0.0022470159785386,0.0036374305421908,vie,False,True,True,False,False,False,False
0.0474206738565749,0.0502233184895545,0.0628563297931902,0.055609595,0.07321833,0.021996055,0.08449133,0.020244148,0.016615205,0.016495466,0.013726862,0.015130326,0.022881584,0.077452846,0.018074837,0.013708984,0.035753388,0.024869893,0.020967254,0.022500187,0.008012674,0.01508409,0.024076244,0.014654815,0.059112377,0.0072067045,0.0077375965,0.018553838,0.033250988,0.017521668,0.03519116,0.017098416,0.007311979,0.013456861,0.013989963,0.00848887,0.01650223,0.12901324,,,,0.0446065203397002,4200.0,0.0003704066937064,0.0014086877393826,0.0022463340614527,vie,False,True,True,True,False,False,False
0.0315153880174574,0.0364547073207384,0.0317908427253609,0.039935328,0.012732318,0.012172516,0.050670356,0.0056464327,0.008711614,0.006307385,0.015700227,0.009269947,0.0227005,0.19291028,0.013646094,0.0310993,0.016042605,0.015007755,0.0212122,0.007966771,0.008505779,0.013809392,0.01649997,0.0074890605,0.03093328,0.0048642177,0.0030629968,0.019048665,0.01948521,0.008473871,0.028410211,0.019999774,0.0037195317,0.019109359,0.015157802,0.012388337,0.018472323,,,0.26883858,,0.0448260271413384,4300.0,0.0003872445289846,0.0011280182648303,0.0013690836783852,vie,False,True,True,False,True,False,False
0.0431724267683543,0.0368757494954811,0.1015796031221073,0.029512241,0.012575465,0.026802093,0.03543105,0.020432217,0.011298762,0.010733974,0.034888115,0.010839485,0.03660891,0.027792325,0.0087427795,0.012781912,0.052204728,0.026327882,0.038221892,0.011992849,0.0077651106,0.022203328,0.04307394,0.014266337,0.052757733,0.011427483,0.0075585814,0.021020234,0.052716542,0.008256377,0.03446061,0.022511391,0.009557908,0.02553893,0.05995841,0.009202449,0.022405596,,0.1681324,,,0.0586475305494604,4100.0,0.0004912334000224,0.0026137548760089,0.0008257198096149,vie,False,True,True,False,False,True,False
0.0434745423930517,0.0404755583503692,0.1009943165581888,0.02778877,0.014589188,0.021409402,0.028622929,0.021412043,0.01272054,0.02383329,0.0377557,0.011230315,0.043619197,0.035931956,0.008790719,0.014324248,0.047848985,0.032951828,0.034404233,0.015884027,0.009663414,0.022815578,0.037702717,0.0119494265,0.05062055,0.010347837,0.008014076,0.019608978,0.056323476,0.008047084,0.03370049,0.021815915,0.009954527,0.025178393,0.05821843,0.009043334,0.026263002,,,,0.14761542,0.0446065203397002,4200.0,0.0001835837670898,0.0013792979180839,0.00353790367839,vie,False,True,True,False,False,False,True
0.0268266613227355,0.0478273313610922,0.0383532392852351,0.066312276,0.007494311,0.0055872337,0.010412304,0.0039051413,0.005901099,0.002730051,0.011332464,0.0034234163,0.007587865,0.14578061,0.006929164,0.024789667,0.012465165,0.0051750788,0.013871731,0.005452133,0.0033304798,0.008743678,0.012662435,0.0037753559,0.029801164,0.0027403366,0.0020161688,0.015042941,0.0036811098,0.0034388483,0.022113234,0.004460761,0.0023826004,0.00852805,0.007351698,0.0035184533,0.009945675,0.07594825,0.050347347,0.31467414,0.07634762,0.0360287403240137,4450.0,0.0006978203014957,0.0020265938064539,0.0014663619801866,sin,False,True,True,True,True,True,True
0.0653874881470989,0.0690019046194504,0.1098642826677556,0.039154835,0.094836876,0.038497053,0.098963834,0.04225527,0.055951554,0.04955166,,,0.044011712,0.03458181,0.044256337,0.052847374,0.03706084,0.04467646,0.033002112,0.033254284,0.030841047,0.04781766,0.05714198,0.035034023,0.048347916,0.017414693,0.020500677,,,,,,,,,,,,,,,0.0484993118563002,4250.0,0.000466810992056,0.0059950038010132,0.0058868283296261,sin,True,False,False,False,False,False,False
0.0614219119172115,0.0684625558085474,0.0996310178945099,0.030816639,,,,,,,0.049198527,0.0355174,0.034392983,0.07562785,0.029939722,0.0357781,0.038305867,0.05026722,0.040389143,0.018318545,0.019140726,0.035930872,0.04060961,0.03852272,0.043121804,0.013438637,0.013562918,0.035312165,0.061896514,0.022406872,0.051202048,0.06262376,0.014905237,0.031603206,0.027436893,0.022555707,0.027178267,,,,,0.0510585223821854,4350.0,0.0008742021578101,0.0008837235310314,0.0016874866159038,sin,False,True,False,False,False,False,False
0.1182842307186327,0.1542295121194759,0.1792010007892764,,0.14962572,0.15328358,0.19303744,0.17220236,0.1702794,0.16157147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0404899451610912,3600.0,0.0001231356664691,0.0046280252167692,0.0050405105260767,sin,False,False,True,False,False,False,False
0.0560225750472205,0.0789888239945666,0.1034928075678253,0.022387061,0.06431917,0.025855988,0.079375446,0.018558707,0.025247011,0.034384906,0.02626032,0.025396865,0.029660404,0.041695215,0.028458226,0.020257244,0.03660565,0.040300213,0.021727653,0.016526312,0.014670441,0.023402091,0.030666333,0.024448076,0.045737915,0.009226738,0.010333465,0.023076493,0.05127781,0.016640622,0.03787775,0.05013808,0.010656459,0.021915454,0.023605496,0.01683965,0.03247073,,,,,0.0615604755143934,4050.0,0.0012249690809353,0.0038981754099687,0.0029823425858712,sin,False,True,True,False,False,False,False
0.0466143757401273,0.0550457464727081,0.0754844061729453,0.0582111,0.08151617,0.018792856,0.080718674,0.018526178,0.016924046,0.016548645,0.016894577,0.016651442,0.0275686,0.07152487,0.018516257,0.016034734,0.03096723,0.025097292,0.024604255,0.01667157,0.0071433103,0.01566926,0.023206165,0.014951128,0.060626723,0.0064490684,0.0068725483,0.020590499,0.024188405,0.018570947,0.037709173,0.02046664,0.00777047,0.014102364,0.013715615,0.00858729,0.012626881,0.13098499,,,,0.0534568233953444,3950.0,0.0006232152673822,0.0028536757577863,0.0023249381617397,sin,False,True,True,True,False,False,False
0.0314426801752778,0.0460230568866551,0.0272713348117759,0.04090695,0.017295176,0.012948312,0.053149275,0.0057257446,0.009490822,0.0039642486,0.015960272,0.008404316,0.020365503,0.20113721,0.015169206,0.03409647,0.018699002,0.014694652,0.017016374,0.008501315,0.008651158,0.009590503,0.017312257,0.0074781612,0.02952164,0.004476181,0.003298865,0.019925743,0.010384761,0.008376446,0.03179999,0.025339881,0.0037931737,0.016641555,0.01575388,0.0136110885,0.014255854,,,0.26226395,,0.0506678436217721,3950.0,0.0005051028262134,0.0043474880966643,0.0028577527862093,sin,False,True,True,False,True,False,False
0.0427931850346257,0.069556762172056,0.0906745610565517,0.025105014,0.026775554,0.027844554,0.031560946,0.019650314,0.012562116,0.018638406,0.0436349,0.009950625,0.031564124,0.027369782,0.0086174365,0.017959256,0.050126564,0.023975106,0.034550898,0.011681534,0.006293086,0.019506508,0.043643273,0.015519125,0.048048783,0.009599499,0.007513857,0.024643298,0.04514457,0.008379634,0.03849369,0.026221707,0.00961954,0.023721341,0.05623399,0.008056556,0.02344783,,0.16434653,,,0.0489023827199623,4300.0,0.0004216981094789,0.0028053210919181,0.0031298411693875,sin,False,True,True,False,False,True,False
0.0429766300594407,0.065684925413531,0.0885160950988865,0.02499225,0.01948573,0.019836076,0.027631681,0.01884919,0.011931774,0.030757453,0.04359112,0.012169465,0.030969843,0.03369434,0.009342214,0.016911441,0.047743604,0.028580695,0.031409793,0.015546906,0.0077357166,0.019832134,0.04755782,0.013537541,0.048085894,0.008960658,0.008235989,0.022690829,0.04835449,0.009365311,0.03927532,0.027561888,0.0106213745,0.02281876,0.054525573,0.008651864,0.027421325,,,,0.15132396,0.0553883617822321,3850.0,0.000735361923914,0.001511848224172,0.0038472701017013,sin,False,True,True,False,False,False,True
0.0274344593360867,0.0308123541378812,0.0358183669933429,0.075292386,0.008179288,0.008217268,0.010208304,0.005128395,0.004543285,0.0039429227,0.0066165985,0.0038558885,0.0072053797,0.1284,0.0070560426,0.025776837,0.011605999,0.005229534,0.012683714,0.005298341,0.003379538,0.008945135,0.01275562,0.0038272075,0.02696016,0.0027333181,0.0021254513,0.014808586,0.0044014,0.0037693742,0.024508562,0.0054534003,0.0026316326,0.00810875,0.007814997,0.0034218424,0.009548365,0.08064215,0.049861558,0.32004273,0.075020045,0.0446065203397002,4200.0,0.0005796048444214,0.0019312316361454,0.0016761703181771,ind,False,True,True,True,True,True,True
0.0651964310779555,0.104061070071411,0.1425895222268419,0.042417493,0.101525985,0.043976497,0.088871285,0.043610726,0.0426216,0.05415445,,,0.040768404,0.03319196,0.04126099,0.053694706,0.041752905,0.04662348,0.031055385,0.033584487,0.03152835,0.047812734,0.051238675,0.035638146,0.05422758,0.018811738,0.021632452,,,,,,,,,,,,,,,0.0576493397582362,4150.0,0.0007008577522865,0.0027218404162666,0.0032705249800634,ind,True,False,False,False,False,False,False
0.0607426441199664,0.1015197989093401,0.1242685261538319,0.036799576,,,,,,,0.028880125,0.039851245,0.0409731,0.08196659,0.025645277,0.02915484,0.046330877,0.052500315,0.042371012,0.022184104,0.019784104,0.036675673,0.041582815,0.036432087,0.0420482,0.014431109,0.012521671,0.030072253,0.05962058,0.024071777,0.050249238,0.06811061,0.014706314,0.030056471,0.029943448,0.02423376,0.018802844,,,,,0.0575445014444552,3900.0,0.0009028624578119,0.0020696218201062,0.0031031887574449,ind,False,True,False,False,False,False,False
0.1183969946061062,0.1205282458100014,0.1226253237629838,,0.1547883,0.15910193,0.18635269,0.17053898,0.16045275,0.1687654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0370774835894836,3450.0,0.0002338709281399,0.0156232819751491,0.0111363211612746,ind,False,False,True,False,False,False,False
0.0558189561515568,0.1016301791470262,0.1235621138556595,0.02363034,0.07311946,0.02194813,0.064542435,0.019967595,0.019643422,0.030127168,0.018478144,0.029861009,0.039095484,0.048333712,0.023223732,0.021723364,0.040299557,0.041867767,0.026601965,0.018645095,0.014121281,0.020942446,0.030669248,0.023189018,0.046975743,0.00990214,0.009965121,0.019242482,0.05207952,0.01683698,0.040311735,0.05301565,0.010256679,0.020138364,0.025975298,0.017025251,0.028244635,,,,,0.0557182331886583,3950.0,0.0006715819651142,0.0038615774896243,0.0033346945185996,ind,False,True,True,False,False,False,False
0.0464756911604406,0.0870044072468337,0.0980887446590776,0.053858973,0.08620176,0.019125532,0.07447416,0.02558205,0.012142991,0.019671634,0.010568821,0.016864616,0.024297172,0.07715129,0.018518198,0.020633213,0.035495624,0.026099518,0.017509034,0.019685268,0.006835261,0.016514156,0.024348991,0.016244078,0.055156387,0.007335458,0.007176953,0.019072423,0.026758457,0.017893573,0.036565877,0.020389933,0.0077733896,0.012664092,0.012361656,0.0085478285,0.0132970065,0.13318464,,,,0.0446065203397002,4200.0,0.0003882250356877,0.0027686519102622,0.0030708917011908,ind,False,True,True,True,False,False,False
0.031248958138,0.0357446166650222,0.034392630100803,0.0436506,0.020412678,0.01134255,0.050553817,0.00483746,0.01035223,0.005851862,0.012791419,0.009195173,0.021286504,0.19063057,0.012372397,0.03323118,0.019755453,0.015360029,0.017429266,0.007614973,0.0073077916,0.010330978,0.018556058,0.0062976717,0.03106897,0.004716013,0.003631536,0.019345546,0.014196666,0.009118682,0.03147588,0.024567626,0.0035604134,0.015504098,0.017771237,0.011826383,0.01666529,,,0.26739103,,0.0465873506664049,4250.0,0.0007699957269101,0.0022388928819644,0.0022471078205851,ind,False,True,True,False,True,False,False
0.04356373623965,0.0475324701639192,0.0640360043784683,0.026778871,0.022937035,0.027359286,0.033592764,0.027035857,0.010862017,0.01476717,0.033216216,0.010020551,0.040109128,0.026893277,0.007346674,0.016340813,0.04722396,0.027100816,0.031277157,0.013847364,0.006802833,0.017636523,0.036660112,0.015819067,0.04600917,0.011753621,0.00699371,0.022715088,0.05099263,0.009475937,0.04151304,0.024334364,0.009134532,0.027164917,0.06191514,0.008746186,0.027802398,,0.15782176,,,0.0472070952649359,4300.0,0.0007994851981236,0.0026006342750005,0.0036749871394036,ind,False,True,True,False,False,True,False
0.0434776812104722,0.0509540668762129,0.0714421315734372,0.026576757,0.015927922,0.01781914,0.027590727,0.030247096,0.011832438,0.02011406,0.025476411,0.012300655,0.054197438,0.03783189,0.008468799,0.013990544,0.039435007,0.03376571,0.032718897,0.016639244,0.008772004,0.019480797,0.03838066,0.011892212,0.04930164,0.009614768,0.007348314,0.021472652,0.053757172,0.009909816,0.036508135,0.025058383,0.008628587,0.024890017,0.057433713,0.009182075,0.04127659,,,,0.14215967,0.0510585223821854,4350.0,0.0006397209348095,0.0038419631695021,0.0047919101350969,ind,False,True,True,False,False,False,True
0.0258897905564863,0.0448428715817281,0.1929103579008746,0.06804663,0.0064540193,0.008155683,0.009185126,0.0038015782,0.0046484494,0.0046826922,0.0043195304,0.0034349016,0.0064894436,0.14352831,0.0062995246,0.02499023,0.011281793,0.0047963955,0.012282664,0.005103118,0.0034215492,0.005775972,0.014115694,0.004278979,0.026256368,0.0025226804,0.002192186,0.013309309,0.0049266582,0.0031300304,0.020080376,0.00485796,0.0022676631,0.0086833,0.0074287253,0.0033460879,0.0088524055,0.078724705,0.048668325,0.33291194,0.07674899,0.0393026416007869,4150.0,0.0002802590700232,0.0024972149454169,0.0025305711056122,kir,False,True,True,True,True,True,True
0.064817052382073,0.1297061394923644,0.269012127071726,0.044357456,0.09665049,0.04315401,0.09907608,0.042582605,0.058715016,0.041448437,,,0.042116817,0.034198478,0.04513123,0.05331679,0.03778406,0.044348545,0.029779693,0.03280858,0.03579102,0.046846848,0.049282677,0.034546185,0.049715478,0.01806721,0.020282304,,,,,,,,,,,,,,,0.0527496372184906,4000.0,0.0005171198327063,0.0072693688874279,0.0119809893595873,kir,True,False,False,False,False,False,False
0.060565044666615,0.1942030112965705,0.2381377715273889,0.034200095,,,,,,,0.03784787,0.03902243,0.037619855,0.06399332,0.028628454,0.028573677,0.04502473,0.051974304,0.042539436,0.021432336,0.021757428,0.034959733,0.04069016,0.035471372,0.041375477,0.013115315,0.013749242,0.034966078,0.06698213,0.021173691,0.048262186,0.065608844,0.014395343,0.03125389,0.027424049,0.023315417,0.03464312,,,,,0.0582690843567672,4200.0,0.0006469100589351,0.0063326855151468,0.0180936970328275,kir,False,True,False,False,False,False,False
0.117763251043721,0.1080292358667061,0.2939314862490405,,0.15384887,0.14757341,0.19164905,0.16808957,0.1781173,0.1607218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0301512719665108,2800.0,0.0001492869767964,0.0073774905247341,0.0137212320375549,kir,False,False,True,False,False,False,False
0.0553204512127249,0.1462390336512553,0.2758897829999724,0.023456898,0.06179147,0.021159565,0.073847935,0.021414284,0.028383622,0.027391678,0.025919318,0.026541948,0.0312879,0.046828657,0.027057488,0.02028977,0.03589932,0.040153008,0.025645714,0.018028067,0.017516125,0.020437205,0.03209664,0.02184842,0.04530566,0.009847589,0.00989445,0.020850465,0.062214613,0.016327891,0.036024265,0.04947413,0.010100579,0.022618826,0.02280131,0.01776431,0.02978089,,,,,0.055837891518942,3950.0,0.0005553575600084,0.0043899809389749,0.0089516614610158,kir,False,True,True,False,False,False,False
0.0461620571260551,0.1412199519954751,0.2531626619220003,0.06401098,0.0709023,0.020336742,0.0810404,0.026266003,0.014476119,0.014349444,0.011097074,0.018471427,0.022196334,0.07115513,0.019177612,0.016431082,0.03004908,0.026958218,0.017619688,0.020441439,0.00797181,0.012769538,0.027908271,0.015170941,0.054557674,0.006413472,0.007065589,0.018818302,0.031652745,0.01950313,0.03436316,0.018544096,0.008271379,0.015010248,0.0140822455,0.008888233,0.015605586,0.1384245,,,,0.0586311781535913,3900.0,0.0006157646806261,0.0047782914273363,0.005979504973384,kir,False,True,True,True,False,False,False
0.0304512044606834,0.0482467540243572,0.2164718728483065,0.048551526,0.014662934,0.0120020835,0.049873836,0.006092434,0.009328778,0.0075836377,0.022292186,0.012871665,0.017690506,0.19578114,0.012763443,0.030666715,0.014556165,0.01389348,0.0144433845,0.008027402,0.008503871,0.010500896,0.01979183,0.007245876,0.021984562,0.004299877,0.0039131828,0.018572899,0.018032609,0.009371706,0.026369259,0.023874683,0.0035928194,0.017160172,0.01610377,0.011823406,0.015822407,,,0.27195486,,0.0411499093596073,4250.0,0.00047514904917,0.0012886803245058,0.0047588651495124,kir,False,True,True,False,True,False,False
0.0424588253910982,0.0778506071260549,0.2171656426426119,0.027587945,0.015429482,0.025984058,0.031973634,0.019455353,0.01661145,0.018111443,0.036609836,0.011893889,0.037014954,0.0335662,0.008241433,0.015862253,0.05033928,0.025239412,0.03238238,0.01143419,0.008289625,0.018762354,0.036306743,0.014745022,0.043914013,0.010748213,0.007886886,0.021371637,0.055833876,0.009939268,0.03952871,0.023233466,0.008548344,0.026519869,0.05842931,0.008955015,0.026936581,,0.16231386,,,0.0435309774832048,4250.0,0.0003984270294386,0.0066298033960064,0.0067187442241931,kir,False,True,True,False,False,True,False
0.0426583992525119,0.0728393857694689,0.1910401601983416,0.029896397,0.017849047,0.024218192,0.026538298,0.020139104,0.01661015,0.022314012,0.035368305,0.013571078,0.04006338,0.042891037,0.009939342,0.01660564,0.04912629,0.033531822,0.025654227,0.014431467,0.009277452,0.020578735,0.03667786,0.013001846,0.043001268,0.009289236,0.007928325,0.020202626,0.054454334,0.0103806155,0.035139687,0.023422385,0.009322973,0.024578393,0.05459852,0.009682834,0.030206198,,,,0.14950894,0.0504387777836544,4300.0,0.0004250346282434,0.0061250028548256,0.007910558353222,kir,False,True,True,False,False,False,True
0.0272442472315622,0.0200779578739263,0.0673527314978317,0.076474905,0.008177183,0.008642979,0.007693822,0.0034215718,0.0032755483,0.0034881134,0.021795785,0.0036169798,0.011490198,0.12323363,0.006286838,0.026104271,0.009388778,0.0050584543,0.013411149,0.0057462174,0.0035576387,0.011775656,0.009358921,0.004435186,0.020006528,0.002811153,0.0022232488,0.011961744,0.0057330825,0.0033150602,0.018454436,0.005045049,0.0024618928,0.01024412,0.008139005,0.003444782,0.009434441,0.084909104,0.040983938,0.3441135,0.06028508,0.0365409948519605,4500.0,0.0002198574132655,0.0004016607305463,0.0017740188376303,rus,False,True,True,True,True,True,True
0.0666925602251183,0.0852157726463499,0.1374415510550922,0.045311473,0.09102289,0.042491365,0.08799439,0.04721748,0.045764327,0.041552328,,,0.04407822,0.044017036,0.041744728,0.054597497,0.045735933,0.047484376,0.030907113,0.034599688,0.034853272,0.050329626,0.05049182,0.034170758,0.04618602,0.01756463,0.021885011,,,,,,,,,,,,,,,0.0567880941074979,3450.0,0.0003929958100042,0.0025492448819938,0.009649935460892,rus,True,False,False,False,False,False,False
0.0628150871383043,0.0470146238765457,0.1225167774315281,0.034569144,,,,,,,0.045779236,0.030400816,0.034014534,0.08332326,0.026404738,0.03221961,0.03962368,0.05313191,0.039611977,0.023908962,0.020831395,0.036836058,0.034513697,0.03512134,0.036449872,0.013397569,0.013691291,0.032865897,0.065922156,0.023456143,0.042999163,0.069447264,0.01391454,0.032926377,0.02678838,0.022768864,0.03508212,,,,,0.0473824046004543,4300.0,0.0004249643718218,0.0024604436779408,0.0049660051169227,rus,False,True,False,False,False,False,False
0.120436191771134,0.1818727572113311,0.2067044607641355,,0.1598719,0.15288776,0.18899485,0.1737481,0.16180725,0.16269009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0267758611007444,3550.0,0.0001301880288225,0.016982362258932,0.0175089177015789,rus,False,False,True,False,False,False,False
0.0572932378049676,0.0614493684777648,0.1245367219958297,0.022573313,0.062203277,0.024376243,0.06248299,0.01910784,0.018850913,0.036550455,0.037082702,0.022730663,0.02900197,0.0545671,0.026253749,0.021106932,0.03986504,0.0404357,0.02137984,0.019711202,0.015453881,0.02305663,0.024694309,0.022835355,0.035427533,0.009164847,0.010007472,0.026006043,0.053940486,0.016948188,0.035090458,0.050094377,0.01039535,0.020529745,0.022277767,0.016471738,0.049325913,,,,,0.0630804536339014,4050.0,0.000511725096182,0.0041091200018283,0.0052101928960907,rus,False,True,True,False,False,False,False
0.0480076364474349,0.0574009422191253,0.141916738403668,0.05733349,0.07205294,0.03443568,0.06146137,0.0113876695,0.012212381,0.01622029,0.016612377,0.015820649,0.018794978,0.07738569,0.018667659,0.01617392,0.03706021,0.025258213,0.022679314,0.028073628,0.0072831437,0.01660506,0.029691938,0.014727829,0.047926445,0.006770756,0.007121519,0.017319407,0.031372335,0.019574685,0.031124067,0.01922151,0.007867855,0.016471932,0.013149532,0.009543721,0.018762965,0.14383484,,,,0.0473824046004543,4300.0,0.0005519715774817,0.0029850349619062,0.0080646818079426,rus,False,True,True,True,False,False,False
0.0318340858292708,0.0295147825259061,0.0946375576066776,0.047758706,0.023596462,0.019331684,0.038073353,0.005677059,0.0050227866,0.0049842894,0.033060234,0.00596113,0.023743117,0.15124561,0.010311635,0.03962835,0.020845313,0.0146268215,0.014805933,0.009570839,0.006874188,0.015988445,0.015750641,0.007021715,0.021463245,0.0046620914,0.0033328056,0.017202113,0.019693341,0.008943735,0.029377421,0.024766542,0.0037261054,0.017797494,0.017569166,0.011725514,0.015737662,,,0.29012442,,0.0398801674412632,4500.0,0.0001059258566032,0.0020554444556841,0.0016991016566761,rus,False,True,True,False,True,False,False
0.0440486573954209,0.0361050312833076,0.0451815950691226,0.025349036,0.018862354,0.01990213,0.03310742,0.0209301,0.013718119,0.01732927,0.04283711,0.010455912,0.038060136,0.031653404,0.007648571,0.01513098,0.057417117,0.025543857,0.033771522,0.013375958,0.0075226626,0.021497719,0.031158958,0.016077595,0.04106063,0.010542035,0.007909196,0.024399286,0.055817228,0.008750344,0.037396234,0.024184797,0.009386985,0.025263458,0.061219513,0.009551546,0.029390883,,0.15377794,,,0.0481392099031642,4200.0,0.0003222840256027,0.0028652740528931,0.0016569100716294,rus,False,True,True,False,False,True,False
0.0441838601303017,0.0397060306567617,0.0489870285743506,0.02693895,0.023111854,0.017424943,0.02417933,0.019395132,0.01283131,0.020655017,0.052812655,0.01142544,0.03703064,0.043552533,0.009356344,0.015867641,0.050557055,0.035122864,0.032455567,0.015693702,0.00849931,0.022318395,0.030303773,0.012223126,0.038906526,0.0090623405,0.007098603,0.022631798,0.05716932,0.00965566,0.035374694,0.023408847,0.010314072,0.025313372,0.054961186,0.009580624,0.037415195,,,,0.1373522,0.0465213145963648,4300.0,0.0006288155179588,0.00155073236522,0.0014571304268314,rus,False,True,True,False,False,False,True
0.0255662164819973,0.0636110919962705,0.1048035571728901,0.075742945,0.008178884,0.0061371652,0.010849538,0.0037344836,0.0045307605,0.0038704474,0.015837345,0.0037892214,0.010718821,0.13873723,0.005762432,0.031256996,0.009838687,0.0040004523,0.010090824,0.0049337023,0.0037113368,0.006921073,0.013138264,0.0037644566,0.027040761,0.0025495966,0.0020597626,0.013081411,0.004183293,0.0032563708,0.01906189,0.0044205016,0.00236172,0.0074395216,0.0059398715,0.0033838819,0.008911753,0.07775774,0.045798592,0.31387085,0.08333744,0.0448525420971698,3700.0,0.0003036175770862,0.0007371662404464,0.0022063825844118,kat,False,True,True,True,True,True,True
0.0640331345571963,0.1134217785667003,0.1757204488477794,0.04487156,0.082436174,0.03678627,0.1124135,0.03669916,0.056607388,0.043776445,,,0.048146393,0.032413524,0.048001535,0.05247145,0.038976762,0.046667546,0.031631667,0.032970604,0.037855975,0.04443632,0.04822086,0.03330441,0.05138641,0.019130856,0.020795189,,,,,,,,,,,,,,,0.0607873178158144,3950.0,0.0003911944874597,0.0067033283228694,0.0080837546281983,kat,True,False,False,False,False,False,False
0.0600093665746392,0.1319936768381339,0.1098030523788886,0.032929085,,,,,,,0.037277393,0.04284988,0.03941043,0.06385359,0.031415544,0.03077566,0.04204964,0.05201909,0.047045,0.020827077,0.022720426,0.037065,0.037769757,0.034835976,0.041838393,0.012910937,0.013880551,0.032291494,0.0618247,0.02163672,0.0446119,0.067004934,0.015328755,0.031445973,0.027925622,0.024285877,0.032170616,,,,,0.0502953495653873,4250.0,0.0003653002305777,0.0022952028751255,0.0040009790642388,kat,False,True,False,False,False,False,False
0.1173218637235564,0.1512699360884036,0.2035770183773183,,0.15330079,0.14215486,0.21236631,0.16072893,0.17237073,0.15907839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0322122999416408,3350.0,0.0002220663048488,0.0084407254457837,0.0103976005384011,kat,False,False,True,False,False,False,False
