source_lang,target_lang,aya_f1,llama3_f1,smollm_135m_f1,smollm_360m_f1,bloomz_560m_f1,train_word_vocab_size,test_word_vocab_size,avg_train_sentence_length,avg_test_sentence_length,train_test_word_overlap,ttr_train,ttr_test,train_test_ttr_distance,train_test_jsd,train_test_tf_idf,train_test_st_similarity,genetic,geographic,syntactic,inventory,phonological,featural,directional_indicator
da-DK,km-KH,0.82304526748971,20.91753140360459,1.9013928808313063,1.5042735042735045,0.6508600650860066,28,71,29.37198193503561,17.110625420309347,0.2626262626262626,8.279394066631381e-05,0.0013952482952423,0.8848413612327864,0.7960801477305499,0.9815391515089068,0.0438456631067373,1.0,0.5,0.78,0.6372,0.6667,0.9,1
da-DK,kn-IN,1.28068303094983,39.01639344262295,1.2839506172839503,1.4590020426028598,0.7185228506976356,28,72,29.37198193503561,20.728984532616007,0.25,8.279394066631381e-05,0.0011679211004412,0.8632453700543642,0.8141269488541095,0.9933550323408282,0.0210878538708004,1.0,0.4,0.7,0.6372,0.641,0.8,1
da-DK,zh-CN,25.76018359150889,44.95798319327732,1.3821346301510111,7.123583378305451,2.4377031419284942,28,1527,29.37198193503561,16.15702757229321,0.0154340836012861,8.279394066631381e-05,0.0317787350939626,0.9947961372376768,0.8197441430583782,0.99711230373626,0.0205052004345613,1.0,1.0,0.66,0.0,0.0002,0.8,1
da-DK,is-IS,32.82704556589907,52.914262979908486,8.230277185501064,11.96911196911197,13.335685306050449,28,28,29.37198193503561,31.555480833893743,0.4642857142857143,8.279394066631381e-05,0.0002983611448543,0.5220124348365721,0.2118254193644783,0.1273104825728553,0.0574842129593508,0.4286,0.1,0.49,0.6506,0.0002,0.7,1
da-DK,te-IN,1.89141856392294,39.63317384370016,0.3099573808601317,0.5089058524173028,1.440691531935329,28,70,29.37198193503561,18.49966375252185,0.2448979591836734,8.279394066631381e-05,0.0012723108800756,0.8740872391193488,0.8119946155165028,0.9919287277362854,0.0195583058885299,1.0,0.4,0.64,0.5608,0.641,0.8,1
da-DK,tl-PH,40.68469362441081,55.31370038412293,10.279053338043097,20.45295353724025,5.545237463518174,28,26,29.37198193503561,37.04841963685272,0.4814814814814814,8.279394066631381e-05,0.000235973207965,0.4213806438543261,0.306728892153687,0.2938896623074559,0.2929546550653398,1.0,0.5,0.76,0.6552,0.5922,0.8,1
da-DK,ru-RU,48.25649426632342,58.65981588524941,4.9205312431961685,9.13156036714521,1.8604651162790693,28,58,29.37198193503561,32.23369199731002,0.3023255813953488,8.279394066631381e-05,0.0006050300950314,0.7450405562689393,0.8123577697485168,0.9918659752809726,0.0097036014288206,0.8,0.2,0.58,0.688,0.6162,0.7,1
da-DK,zh-TW,26.32366138199222,43.62119725220805,3.799472295514512,7.818277865821448,4.778600181794572,28,1552,29.37198193503561,14.335238735709485,0.0164556962025316,8.279394066631381e-05,0.0364037248141111,0.995456520403918,0.7822161831216263,0.9819990693168378,0.0173981682228426,1.0,1.0,0.66,0.0,0.0002,0.8,1
da-DK,it-IT,48.70129870129869,60.4763827210335,14.06333870101986,26.639621365787697,13.633942836854253,28,26,29.37198193503561,32.29791526563551,0.4814814814814814,8.279394066631381e-05,0.0002706810752285,0.4818127632404728,0.2393041022740372,0.1029263347191804,0.0048993801212832,0.9,0.1,0.6,0.6737,0.0002,0.7,1
da-DK,sw-KE,18.292345951920417,40.43419267299864,4.380077711056164,7.496601281802293,9.746265117382023,28,26,29.37198193503561,32.30060524546066,0.4814814814814814,8.279394066631381e-05,0.0002706585330307,0.4817773980200671,0.2974444727425924,0.252385698119263,0.3616031548908993,1.0,1.0,0.66,0.0,0.0002,0.8,1
da-DK,es-ES,46.94126249086035,61.19554204660588,18.374816983894583,32.35849056603774,26.436781609195403,28,26,29.37198193503561,32.97915265635508,0.4814814814814814,8.279394066631381e-05,0.0002650897226753,0.4728979794273684,0.2347788609995284,0.0888831686820926,0.0045386612300459,0.9231,0.1,0.59,0.6832,0.5922,0.7,1
da-DK,nl-NL,59.18449737585789,64.6303994216519,20.95041322314049,32.26179018286815,19.551226300226126,28,26,29.37198193503561,33.24747814391392,0.4814814814814814,8.279394066631381e-05,0.0002629503023928,0.4694094799239432,0.1464349836480717,0.0270451151027724,0.0024123847764179,0.7,0.0,0.47,0.6068,0.0002,0.7,1
da-DK,ta-IN,13.61909929462832,36.27844712182062,0.1649620587264929,0.2891844997108155,1.5018315018315018,28,59,29.37198193503561,26.33658372562206,0.2758620689655172,8.279394066631381e-05,0.0007532716246409,0.7922558209372775,0.8264303361597688,0.998374108947964,0.0311479554804643,1.0,0.4,0.69,0.6196,0.0002,0.8,1
da-DK,ko-KR,31.78508661812704,48.28921885087152,0.8540567696558653,8.62262038073908,1.9581772029493527,28,90,29.37198193503561,54.65063887020848,0.2203389830508474,8.279394066631381e-05,0.0005537405171936,0.7233203510677141,0.8278644532511653,0.9993758535104312,0.0136974755370604,1.0,0.4,0.63,0.6737,0.641,0.8,1
da-DK,tr-TR,38.00337593441042,44.88241881298992,4.957507082152975,8.26771653543307,7.102164830991266,28,27,29.37198193503561,30.232347007397443,0.4727272727272727,8.279394066631381e-05,0.0003002969603274,0.5246005108433077,0.2302178954373861,0.1120221823160366,0.0043361917648037,1.0,0.1,0.69,0.6196,0.5922,0.8,1
da-DK,sv-SE,65.4713493530499,70.69278200943054,29.01064249113126,40.39955604883463,38.36674636748207,28,26,29.37198193503561,29.364492266308,0.4814814814814814,8.279394066631381e-05,0.000297721287072,0.5211510028443302,0.135287463035772,0.0690424855918355,0.0017067499792288,0.2857,0.0,0.33,0.6153,0.0002,0.7,1
da-DK,ka-GE,7.25699067909454,45.19414385741566,0.9380399901258948,1.1780104712041886,0.180901925313348,28,58,29.37198193503561,28.15803631472764,0.2906976744186046,8.279394066631381e-05,0.0006926034725705,0.7752095025501168,0.8169685058572258,0.9944397099303685,0.0273567400596204,1.0,0.2,0.6,0.6832,0.5687,0.7,1
da-DK,ar-SA,30.72578367692741,47.17241379310344,1.88881734277742,2.218261041790454,6.699834162520729,28,59,29.37198193503561,23.226630800269,0.2988505747126437,8.279394066631381e-05,0.0008541316810469,0.8155291724389927,0.7778949720840136,0.9715280551875612,0.0361769653903052,1.0,1.0,0.66,0.0,0.0002,0.8,0
da-DK,id-ID,43.4400195455656,62.1233011621036,12.315365432572415,20.43060009161704,15.55582436192089,28,26,29.37198193503561,32.56691324815064,0.4814814814814814,8.279394066631381e-05,0.0002684452887851,0.4782826660881858,0.246880944362552,0.2119948137947985,0.0062956581813602,1.0,0.6,0.61,0.669,0.5687,0.8,1
da-DK,ml-IN,16.59137577002053,30.65693430656934,0.2745995423340961,0.2112676056338027,0.4630395237307755,28,77,29.37198193503561,25.468056489576327,0.2285714285714285,8.279394066631381e-05,0.0010166090148134,0.8437501198465658,0.8226767109910353,0.9963633092229408,0.0230346911559052,1.0,0.4,0.78,0.6153,0.0002,0.9,1
da-DK,am-ET,0.07094714437743,3.84351407000686,0.5200594353640415,0.3486750348675035,0.2251459931049039,28,244,29.37198193503561,19.82750504371217,0.0955882352941176,8.279394066631381e-05,0.004137907643258,0.9603830484904968,0.8191113355557529,0.9918916756806674,0.0485254178741424,1.0,0.3,0.65,0.6597,0.5687,0.8,0
fa-IR,th-TH,10.44012282497441,55.56852673359796,0.947867298578199,2.409638554216868,2.674446875759786,59,78,27.02744484974813,26.18291862811029,0.1751824817518248,0.0001895923443254,0.0010016951764524,0.6572807076152786,0.8293819125708055,0.999957748129476,0.0211258888462638,1.0,1.0,0.63,0.6372,0.5687,0.6,1
fa-IR,mn-MN,1.26094570928196,15.063520871143371,1.418691257315127,1.6973125884016969,1.7542090936586343,59,60,27.02744484974813,32.82515131136517,0.2016806722689075,0.0001895923443254,0.0006146155579684,0.4782095032657661,0.8299187436651134,0.9999766822145204,0.0362408177224946,1.0,1.0,0.0,0.0,0.0002,0.0,1
fa-IR,pt-PT,43.65508365508365,50.27700831024931,0.6481231433972455,3.829160530191458,13.411078717201166,59,26,27.02744484974813,31.800941492938804,0.2823529411764706,0.0001895923443254,0.000274911182541,0.0963174673010808,0.825003462326942,0.9975455335722264,0.0175749815536281,1.0,1.0,0.61,0.6328,0.0002,0.6,1
fa-IR,lv-LV,9.21479558728098,34.56724367509987,0.583941605839416,1.147842056932966,1.8506493506493509,59,26,27.02744484974813,31.879959650302624,0.2823529411764706,0.0001895923443254,0.0002742297834639,0.0952567560356805,0.825304910240699,0.9978705142856132,0.0202243909027375,1.0,1.0,0.63,0.0,0.5922,0.8,1
fa-IR,el-GR,44.52626411389297,50.415636935520105,0.9456264775413712,3.944879762226425,3.780168653678395,59,51,27.02744484974813,35.070948217888365,0.2181818181818181,0.0001895923443254,0.0004889694250294,0.3748639617726619,0.8285779826029983,0.9999260765156506,0.0176063561490016,1.0,1.0,0.54,0.6929,0.5922,0.6,0
fa-IR,en-US,42.15991692627207,47.26829268292684,0.6255864873318737,5.334914048606994,18.761220825852785,59,26,27.02744484974813,28.55850706119704,0.2823529411764706,0.0001895923443254,0.0003061236504067,0.1449076992732466,0.8246338481673382,0.9973727641744744,0.0377621059873477,1.0,1.0,0.57,0.5983,0.5687,0.6,0
fa-IR,cy-GB,6.91275167785234,25.289351851851848,0.3294892915980231,1.4279134039613082,2.3068669527896994,59,26,27.02744484974813,32.02286482851379,0.2823529411764706,0.0001895923443254,0.0002730060061321,0.0933533635827692,0.8248177325440891,0.997634394137318,0.196752084377494,1.0,1.0,0.63,0.0,0.0002,0.8,0
fa-IR,pl-PL,46.50274528527096,51.6072600043735,0.3561887800534283,3.013892159171179,3.182334794609514,59,27,27.02744484974813,31.15030262273033,0.2790697674418604,0.0001895923443254,0.0002914476311784,0.1221366750036907,0.8248708661613819,0.9976729015494744,0.0164839681469447,1.0,1.0,0.6,0.6597,0.6162,0.6,1
fa-IR,hi-IN,46.19002822201317,52.731687575880215,1.102278749337573,5.036119711042312,22.39603702255247,59,71,27.02744484974813,17.745460659045058,0.1846153846153846,0.0001895923443254,0.0013453339649455,0.7380083801517631,0.8284074013674544,0.9999072226969306,0.0122756796671824,1.0,1.0,0.58,0.5363,0.5922,0.6,1
fa-IR,nb-NO,38.2016632016632,48.50174216027875,1.24804992199688,3.748047891723061,7.661989594828945,59,28,27.02744484974813,29.06960322797579,0.2758620689655172,0.0001895923443254,0.0003238754005066,0.1719042079655449,0.8249014450692074,0.9975621438292904,0.0157829694455405,1.0,1.0,0.67,0.5898,0.5922,0.6,1
fa-IR,fi-FI,21.07462686567164,48.7651549169286,0.6989247311827957,0.6304886286872325,2.1627940961566563,59,26,27.02744484974813,32.66476126429052,0.2823529411764706,0.0001895923443254,0.0002676411549745,0.0850406925160144,0.8251046854831053,0.997681372088996,0.0177460993879338,1.0,1.0,0.57,0.6506,0.5687,0.6,1
fa-IR,de-DE,46.36341522743858,56.3189143341815,0.7111111111111111,7.356102221160736,8.99734395750332,59,27,27.02744484974813,33.926361802286486,0.2790697674418604,0.0001895923443254,0.0002675996313071,0.0849765952322747,0.8249956635325647,0.9977854349334736,0.0243079369923546,1.0,1.0,0.58,0.6153,0.5456,0.6,0
fa-IR,sl-SL,22.84354550862581,45.1988360814743,0.4849137931034482,2.412698412698413,2.2898463392588133,59,26,27.02744484974813,30.214525891055818,0.2823529411764706,0.0001895923443254,0.0002893454116494,0.1188555094308656,0.8251071829729241,0.9975750830793172,0.0160463041746076,1.0,1.0,0.64,0.669,0.0002,0.7,1
fa-IR,hy-AM,1.39421401185081,31.39741313720517,0.313152400835073,0.8,0.9907318632150848,59,66,27.02744484974813,36.02051109616678,0.192,0.0001895923443254,0.0006161026837806,0.4792398530846162,0.830182448893749,0.999982740180896,0.0328647223117462,1.0,1.0,0.54,0.6737,0.6162,0.6,1
fa-IR,da-DK,37.56345177664974,47.83102430161253,0.974124809741248,4.562737642585551,7.810059356451108,59,28,27.02744484974813,28.997310020174847,0.2758620689655172,0.0001895923443254,0.0003246828544261,0.1731135141054895,0.8248847416907332,0.9975685078766892,0.0152239398700764,1.0,1.0,0.66,0.0,0.0002,0.8,0
fa-IR,fa-IR,75.46428571428572,77.12860705379408,55.33846457469903,62.537650602409634,72.45283018867926,59,57,27.02744484974813,26.69838601210491,0.4741379310344827,0.0001895923443254,0.0007178750897343,0.5415456667618249,0.0121781115544029,0.0047241404000705,0.0008983385440024,0.0,0.0,0.0,0.0,0.0,0.0,0
fa-IR,ur-PK,20.08569898232458,44.35183154200482,2.035398230088496,5.466759323604356,18.682001865091703,59,69,27.02744484974813,27.99630127774041,0.453125,0.0001895923443254,0.000828719328377,0.5947841292857264,0.3274909690337495,0.1783038363664233,0.0086296661707964,1.0,1.0,0.69,0.6025,0.0002,0.7,1
fa-IR,he-IL,32.92225201072386,26.33597545384812,0.5000735402265039,1.093860268172195,0.198560436832961,59,51,27.02744484974813,24.48184263618023,0.209090909090909,0.0001895923443254,0.0007004628548668,0.5319262817310605,0.8311675503751477,0.9999933986777888,0.0150253016296959,1.0,1.0,0.54,0.7028,0.0002,0.7,1
fa-IR,my-MM,0.21513087128002,20.564847820126133,1.7669795692987298,1.9840000000000004,2.097168822090178,59,69,27.02744484974813,16.91223940820444,0.1875,0.0001895923443254,0.0013718512038491,0.7426960889993839,0.8293189060985133,0.999964408790594,0.0161556897847925,1.0,1.0,0.61,0.624,0.5228,0.6,1
fa-IR,az-AZ,20.917225950783,27.514231499051228,0.4883546205860256,1.6227912008654886,2.2144522144522147,59,29,27.02744484974813,31.53227975790181,0.2727272727272727,0.0001895923443254,0.0003092442709832,0.1497049176864719,0.8251045621431511,0.9980982192082604,0.0255055900023348,1.0,1.0,0.0,0.0,0.0002,0.0,0
fa-IR,ro-RO,44.82931726907631,47.92452830188679,0.3303964757709251,3.2910829441850127,4.027634866970455,59,26,27.02744484974813,31.04606590450572,0.2823529411764706,0.0001895923443254,0.0002815955637868,0.1067466936743484,0.8250201762859074,0.997625164106006,0.0166334857903994,1.0,1.0,0.61,0.6552,0.641,0.6,1
fa-IR,hu-HU,12.721989021633838,48.42057761732852,0.5405405405405405,1.1874469889737065,2.663993125179032,59,26,27.02744484974813,31.83860121049092,0.2823529411764706,0.0001895923443254,0.0002745860087867,0.0958112043081104,0.8247877674079938,0.9974387291153268,0.0154839491752355,1.0,1.0,0.55,0.6461,0.5922,0.6,1
fa-IR,jv-ID,10.803774812886427,28.38137472283813,0.5124621476822734,2.0071085093037846,7.99122532121592,59,26,27.02744484974813,29.427370544720915,0.2823529411764706,0.0001895923443254,0.0002970851377446,0.1309172416069792,0.8249176886446119,0.99782068967919,0.0888380397169722,1.0,1.0,0.86,0.611,0.7223,0.7,1
fa-IR,sq-AL,8.88598497223129,33.123359580052494,0.4957653377401363,0.6973196774896492,2.4907003072941936,59,26,27.02744484974813,30.97915265635508,0.2823529411764706,0.0001895923443254,0.0002822037945556,0.1076970163957081,0.8250528819197364,0.9977419977139056,0.0124174961912632,1.0,1.0,0.0,0.0,0.0002,0.0,1
fa-IR,fr-FR,41.00263852242743,47.5647422190544,0.527086383601757,5.90540893650379,15.508725716167268,59,27,27.02744484974813,35.122730329522525,0.2790697674418604,0.0001895923443254,0.0002584845148628,0.0710347202499366,0.8249209752371409,0.9975803183419532,0.015486728734988,1.0,1.0,0.57,0.6025,0.5456,0.6,1
fa-IR,bn-BD,13.475609756097558,47.692307692307686,0.7235582038731644,1.480111008325624,20.356564019448943,59,72,27.02744484974813,18.77774041694688,0.183206106870229,0.0001895923443254,0.0012892828364222,0.7275193318758001,0.8293420501827802,0.999961546613344,0.0258124630039824,1.0,1.0,0.67,0.5983,0.6162,0.6,0
fa-IR,vi-VN,45.09072831220482,42.9755981994788,0.3430531732418525,3.4296913277805,14.493943748716898,59,27,27.02744484974813,29.10087424344317,0.2790697674418604,0.0001895923443254,0.0003119728237006,0.1538830453732631,0.8250937020373319,0.9978167867550528,0.0195863904695917,1.0,1.0,0.66,0.6153,0.5456,0.6,1
fa-IR,ja-JP,46.88211197086936,33.27755199617498,3.311913000494316,5.864969311207093,9.001875390706397,59,1172,27.02744484974813,18.045057162071284,0.0194963444354183,0.0001895923443254,0.0218387806059702,0.982712461906049,0.8288483707146087,0.9999231323086142,0.0291725301306097,1.0,1.0,0.59,0.6597,0.6162,0.6,1
fa-IR,ms-MY,36.44181671593657,55.90790616854908,0.7880910683012259,3.1141064373692773,12.29003359462486,59,26,27.02744484974813,34.04303967720242,0.2823529411764706,0.0001895923443254,0.0002568053415511,0.0685012377718175,0.8250431845332356,0.9980199967824244,0.0110019283802947,1.0,1.0,0.0,0.0,0.0002,0.0,1
fa-IR,af-ZA,35.592315901814295,45.19906323185011,1.2477718360071302,4.806786050895381,5.629199201016888,59,28,27.02744484974813,30.84700739744452,0.2758620689655172,0.0001895923443254,0.0003052137040953,0.1435053479826948,0.8247976754913945,0.9975938138094196,0.0445178304594849,1.0,1.0,0.71,0.669,0.0002,0.7,0
fa-IR,km-KH,0.07555723460521,11.50930392832529,1.6561964591661908,0.4868549172346641,0.8172796263864566,59,71,27.02744484974813,17.110625420309347,0.1846153846153846,0.0001895923443254,0.0013952482952423,0.7466959350588522,0.8289621453023608,0.9999387850222008,0.0469529461587748,1.0,1.0,0.68,0.6372,0.6667,0.7,1
fa-IR,kn-IN,0.99715099715099,29.0670170827858,0.5028735632183908,1.4158202523853494,9.784028126569565,59,72,27.02744484974813,20.728984532616007,0.183206106870229,0.0001895923443254,0.0011679211004412,0.7016857040519684,0.8298268762665059,0.9999736143452364,0.0252857152637232,1.0,1.0,0.61,0.6372,0.641,0.6,1
fa-IR,zh-CN,40.24359299670134,32.97101449275362,1.1439940313354888,5.110460473782273,1.9306930693069304,59,1527,27.02744484974813,16.15702757229321,0.0145018915510718,0.0001895923443254,0.0317787350939626,0.9881035674593032,0.8303380735861854,0.9999868166911214,0.0251593123870884,1.0,1.0,0.0,0.0,0.0002,0.0,1
fa-IR,is-IS,10.3234237177393,36.9160071483278,0.8997955010224947,2.22117202268431,2.6040921447989698,59,28,27.02744484974813,31.555480833893743,0.2758620689655172,0.0001895923443254,0.0002983611448543,0.1328997453235168,0.8250906887000773,0.9977779470688024,0.075718077695104,1.0,1.0,0.6,0.6506,0.0002,0.7,1
fa-IR,te-IN,0.7787610619469,35.07219375873312,0.3755280863714598,0.7905138339920948,15.714127177893683,59,70,27.02744484974813,18.49966375252185,0.1782945736434108,0.0001895923443254,0.0012723108800756,0.7241768901526405,0.8297756212209397,0.9999733313319245,0.0232092425092124,1.0,1.0,0.7,0.5608,0.641,0.6,1
fa-IR,tl-PH,20.1629942650166,44.6074834922964,0.9808292465448062,2.5392428439519854,5.846014765707397,59,26,27.02744484974813,37.04841963685272,0.2823529411764706,0.0001895923443254,0.000235973207965,0.038632451595193,0.8250198952036256,0.9980551859033328,0.2886673088500606,1.0,1.0,0.59,0.6552,0.5922,0.6,1
fa-IR,zh-TW,35.91859185918591,32.87150230915511,1.350298623734095,5.353535353535353,3.889789303079416,59,1552,27.02744484974813,14.335238735709485,0.0148975791433892,0.0001895923443254,0.0364037248141111,0.9896110278670068,0.8284908840696554,0.999936201563665,0.0234305985762168,1.0,1.0,0.0,0.0,0.0002,0.0,1
fa-IR,ru-RU,47.81466443754479,52.94930875576037,1.763367463026166,6.730099791134833,3.928518682617043,59,58,27.02744484974813,32.23369199731002,0.2051282051282051,0.0001895923443254,0.0006050300950314,0.471474231421826,0.8297098348605326,0.9999694254972468,0.0203034562478281,1.0,1.0,0.57,0.688,0.6162,0.6,1
fa-IR,sw-KE,4.71794871794871,33.10915675116399,0.28328611898017,1.5119697606047875,11.435457953936796,59,26,27.02744484974813,32.30060524546066,0.2823529411764706,0.0001895923443254,0.0002706585330307,0.089709009884178,0.8249874457488059,0.9979879900289008,0.3423153979643227,1.0,1.0,0.0,0.0,0.0002,0.0,1
fa-IR,it-IT,42.05986808726534,47.804648978633466,0.1179941002949852,5.369699552525038,7.407407407407408,59,26,27.02744484974813,32.29791526563551,0.2823529411764706,0.0001895923443254,0.0002706810752285,0.089743958320935,0.8249054453713781,0.9973839927075774,0.017281385752955,1.0,1.0,0.61,0.6737,0.0002,0.7,1
fa-IR,es-ES,39.81117230527144,48.75115633672525,0.59092130002686,5.098247477429633,12.490180675569524,59,26,27.02744484974813,32.97915265635508,0.2823529411764706,0.0001895923443254,0.0002650897226753,0.0811106646902121,0.8248552124011779,0.9974654115817584,0.0154441526742535,1.0,1.0,0.56,0.6832,0.5922,0.6,0
fa-IR,nl-NL,49.16647100258277,54.63519313304721,1.3139885026006024,7.425382188789128,8.105436573311367,59,26,27.02744484974813,33.24747814391392,0.2823529411764706,0.0001895923443254,0.0002629503023928,0.0778300158955288,0.8249238985898673,0.9976629421505372,0.0154110271688738,1.0,1.0,0.63,0.6068,0.0002,0.6,1
fa-IR,ta-IN,19.47904869762174,37.17320261437908,0.4807692307692307,1.1664899257688228,14.831746031746029,59,59,27.02744484974813,26.33658372562206,0.2033898305084746,0.0001895923443254,0.0007532716246409,0.5599650564275198,0.831087105968421,0.9999941533834328,0.0345723198868719,1.0,1.0,0.66,0.6196,0.0002,0.7,1
fa-IR,ko-KR,48.31214379658045,43.83499546690842,1.3248407643312103,6.676514032496307,2.9411764705882355,59,90,27.02744484974813,54.65063887020848,0.1610738255033557,0.0001895923443254,0.0005537405171936,0.4324577320459908,0.8314120229888717,0.9999982254463334,0.0184912939690796,1.0,1.0,0.57,0.6737,0.641,0.6,1
fa-IR,tr-TR,49.4585635359116,34.59077873373042,0.4506534474988732,3.2037590773173856,5.007874015748031,59,27,27.02744484974813,30.232347007397443,0.2790697674418604,0.0001895923443254,0.0003002969603274,0.1359031701060017,0.8248609972506005,0.9976246262792132,0.0118264160528193,1.0,1.0,0.55,0.6196,0.5922,0.6,1
fa-IR,sv-SE,39.44672131147541,54.86998677831644,1.111111111111111,4.162537165510407,6.132542037586548,59,26,27.02744484974813,29.364492266308,0.2823529411764706,0.0001895923443254,0.000297721287072,0.1319058745208356,0.824820618606086,0.9975111156047722,0.0153877785455976,1.0,1.0,0.64,0.6153,0.0002,0.6,1
fa-IR,ka-GE,6.16438356164383,34.07209612817089,0.7869884575026234,0.4801477377654662,0.7753941586973379,59,58,27.02744484974813,28.15803631472764,0.2051282051282051,0.0001895923443254,0.0006926034725705,0.5274555385240389,0.8300716854495293,0.9999803663311282,0.0356462785884977,1.0,1.0,0.55,0.6832,0.5687,0.6,1
fa-IR,ar-SA,46.62907575386124,51.78008111762053,4.067796610169491,7.768550763461023,20.17088289495728,59,59,27.02744484974813,23.226630800269,0.4491525423728814,0.0001895923443254,0.0008541316810469,0.6053293417232848,0.4155066290604773,0.3402177510991823,0.0298798598287509,1.0,1.0,0.0,0.0,0.0002,0.0,0
fa-IR,id-ID,44.143033292231806,54.21006944444444,1.1249121162409188,4.213135068153656,16.36615811373093,59,26,27.02744484974813,32.56691324815064,0.2823529411764706,0.0001895923443254,0.0002684452887851,0.086282805347687,0.8249876117102319,0.9979632931901818,0.0126343878473192,1.0,1.0,0.62,0.669,0.5687,0.6,1
fa-IR,ml-IN,17.40604690590562,37.39145844409002,0.0535618639528655,0.2826855123674912,8.076808868652876,59,77,27.02744484974813,25.468056489576327,0.1691176470588235,0.0001895923443254,0.0010166090148134,0.6617906313185258,0.8305939588981033,0.9999855427730812,0.0289823208864108,1.0,1.0,0.73,0.6153,0.0002,0.7,1
fa-IR,am-ET,0.07132667617689,2.36193122612018,0.8256164230726318,1.1896893588896231,0.4862236628849271,59,244,27.02744484974813,19.82750504371217,0.0792079207920792,0.0001895923443254,0.004137907643258,0.9104625088235654,0.8302868309171743,0.9999726196421432,0.0567102887554672,1.0,1.0,0.57,0.6597,0.5687,0.6,0
fi-FI,jv-ID,22.83378746594005,38.47646773410965,6.254698541572696,6.386887099053272,7.451923076923078,26,26,33.14217474379017,29.427370544720915,0.5,6.813435045689324e-05,0.0002970851377446,0.5939124518014002,0.2255526398674597,0.0758205639626027,0.0645659575814332,1.0,0.5,0.81,0.4058,0.529,0.6,1
fi-FI,hu-HU,37.75682861977278,60.38401253918495,5.305410122164049,8.771565163167738,5.739677837437512,26,26,33.14217474379017,31.83860121049092,0.5,6.813435045689324e-05,0.0002745860087867,0.5653012456540251,0.2308763817351586,0.1048688363336099,0.0077986879586169,0.75,0.1,0.41,0.3235,0.195,0.4,1
fi-FI,sq-AL,23.953605648008068,48.07777286787451,4.584426946631671,6.716110424392253,0.3067484662576687,26,26,33.14217474379017,30.97915265635508,0.5,6.813435045689324e-05,0.0002822037945556,0.5754182931603357,0.2476641409772535,0.1912313851959334,0.0048909465477047,1.0,1.0,0.57,0.6506,0.5687,0.6,1
fi-FI,bn-BD,18.93764434180138,54.640069384215096,1.149161112387957,0.8604206500956023,0.2113606340819022,26,72,33.14217474379017,18.77774041694688,0.2653061224489796,6.813435045689324e-05,0.0012892828364222,0.8970993631436771,0.8049925165403343,0.9877200958312992,0.0192471483348398,1.0,0.3,0.67,0.5071,0.4054,0.6,0
fi-FI,fr-FR,32.28346456692913,55.28950805398346,10.710607621009268,17.685794920037626,10.68271119842829,26,27,33.14217474379017,35.122730329522525,0.490566037735849,6.813435045689324e-05,0.0002584845148628,0.5422973110270493,0.2745749055975052,0.1962227723107079,0.0043815369060332,1.0,0.1,0.54,0.3996,0.3277,0.5,1
fi-FI,ur-PK,10.64976228209191,39.5343196701431,1.6982734220209454,1.4024474082221916,0.3735325506937033,26,69,33.14217474379017,27.99630127774041,0.2736842105263158,6.813435045689324e-05,0.000828719328377,0.8423266685025631,0.8182697679637888,0.9951940032892904,0.0139261134825764,1.0,0.3,0.59,0.5551,0.5687,0.6,1
fi-FI,he-IL,14.315916641498038,33.80218798839027,0.3207698476343224,0.6848413011984723,0.0,26,51,33.14217474379017,24.48184263618023,0.2987012987012987,6.813435045689324e-05,0.0007004628548668,0.8149206060185518,0.8270739137399763,0.998181965675786,0.0054719307622058,1.0,0.2,0.49,0.552,0.5687,0.6,1
fi-FI,ro-RO,36.64727657324167,57.61772853185595,7.290357335248697,11.831213406016555,6.426814268142681,26,26,33.14217474379017,31.04606590450572,0.5,6.813435045689324e-05,0.0002815955637868,0.5746273990008987,0.2629759423412937,0.1037600037508992,0.0054073650829759,1.0,0.1,0.5,0.4795,0.3498,0.5,1
fi-FI,az-AZ,24.59140055318078,42.97891431135038,3.295697284101312,4.125736738703339,4.574295410948797,26,29,33.14217474379017,31.53227975790181,0.4727272727272727,6.813435045689324e-05,0.0003092442709832,0.6078925688432888,0.3397458946748193,0.2450820673370824,0.011760799210474,1.0,1.0,0.57,0.6506,0.5687,0.6,0
fi-FI,my-MM,0.64285714285714,29.73222530009234,1.1019283746556474,1.2982576016399046,0.0,26,69,33.14217474379017,16.91223940820444,0.2736842105263158,6.813435045689324e-05,0.0013718512038491,0.9031347273968184,0.8054922074223985,0.988888237369698,0.0125895688069503,1.0,0.3,0.72,0.448,0.3695,0.6,1
fi-FI,el-GR,32.66613290632505,50.19659239842728,1.6863406408094437,2.7888446215139444,3.003137606454505,26,51,33.14217474379017,35.070948217888365,0.3246753246753247,6.813435045689324e-05,0.0004889694250294,0.7407308804778578,0.7851007566906518,0.9763226435951264,0.0050832696675198,1.0,0.1,0.51,0.5463,0.3433,0.5,0
fi-FI,en-US,36.28439117406701,58.96499892634744,14.307771487390632,25.407005426739023,23.67061176862811,26,26,33.14217474379017,28.55850706119704,0.5,6.813435045689324e-05,0.0003061236504067,0.604395324537664,0.2594803403792598,0.1366440896769043,0.0481277560226036,1.0,0.1,0.53,0.4694,0.2736,0.5,0
