cv_rmse,test_source_rmse,test_target_rmse,train_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_test_sentence_length_importance,train_test_word_overlap_importance,ttr_train_importance,ttr_test_importance,train_test_ttr_distance_importance,train_test_jsd_importance,train_test_tf_idf_importance,train_test_st_similarity_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,directional_indicator_importance,smollm_135m_score_importance,smollm_360m_score_importance,bloomz_560m_score_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
5.120704732758292,3.331843193840625,5.391788405948725,0.05573172,0.07808562,0.09734388,0.028416982,0.06062002,0.12464391,0.0709929,0.027414346,0.07467358,0.030299086,0.01659603,0.035278413,0.04062871,0.01832756,0.00610819,0.0063910475,0.01860307,0.012179881,0.19766502,,,0.0256542672127133,4250.0,0.0349231619589304,0.0515916972414488,0.1199018904168637,ms-MY,False,True,True,True,False,False,False
4.957862591566811,2.6571647310478417,6.39282786189986,0.05126053,0.06887879,0.096468255,0.024934832,0.063826516,0.116423465,0.059241496,0.029459354,0.07949854,0.031497777,0.016040798,0.025466288,0.036760412,0.016824316,0.0061695897,0.0056326212,0.017547896,0.009567276,,0.24450126,,0.015994655432925,4100.0,0.0361074250878457,0.0412221810707476,0.0930033406898451,ms-MY,False,True,True,False,True,False,False
5.213076896032948,3.952102350915165,4.983359803077859,0.052414916,0.070538074,0.097736776,0.027695859,0.16612576,0.1304585,0.0520403,0.02336618,0.12701611,0.03553524,0.019031342,0.042318057,0.040867507,0.021405598,0.006848838,0.005355741,0.020953903,0.009124551,,,0.051166736,0.0273939527259197,4550.0,0.044519178212216,0.097244373670445,0.1437870722626938,ms-MY,False,True,True,False,False,True,False
4.9132310648084445,5.299235554678269,19.18487681843149,0.06738199,0.058149427,0.08944829,0.024177121,0.06456938,0.117254496,0.076841064,0.022926245,0.063790366,0.015196512,0.015632695,0.016203167,0.041111432,0.013979944,0.0052854507,0.0045939055,0.009525471,0.011189604,0.09620972,0.16825977,0.01827399,0.025857495845427,4450.0,0.0502364490023189,0.284673986344839,0.5190849936979821,mn-MN,False,True,True,True,True,True,False
5.1403694759400285,9.195449346042096,25.33403647456703,0.09511386,0.08219735,0.09121537,0.043425802,0.15553617,0.19709969,0.07386302,0.016636243,,,,0.11027893,0.050887972,0.02868149,0.008369684,0.011888487,0.0348059,,,,,0.02793987167683,3550.0,0.0245380843525467,0.2296412683824028,0.4270104503178577,mn-MN,True,False,False,False,False,False,False
5.035240150483453,5.30008490718618,21.31321202074493,0.06285207,0.06593285,0.09448199,0.031096032,0.07329291,0.11407968,0.07453717,0.027449738,0.06801358,0.032737058,0.017848048,0.025754482,0.051665694,0.017762778,0.005823229,0.0063998164,0.013805157,0.011126769,0.20534094,,,0.0311240592296818,4050.0,0.0234300440463554,0.0818227657661091,0.5152716694631316,mn-MN,False,True,True,True,False,False,False
4.918399283821187,5.212997362922588,19.20509037433365,0.054552883,0.06235966,0.096836805,0.02760982,0.0713547,0.11316277,0.05945943,0.027689248,0.07589318,0.03288319,0.017062064,0.021738982,0.042421304,0.014819147,0.0060249665,0.0054838127,0.014222575,0.0075472197,,0.24887827,,0.0178725365149359,4200.0,0.0350038476374404,0.1298238694710173,0.2735981003579056,mn-MN,False,True,True,False,True,False,False
5.131554157099386,6.059155124053763,17.703221337697663,0.05920776,0.059381194,0.09326005,0.032392982,0.22512844,0.12516074,0.04874148,0.020118186,0.094197206,0.03625066,0.019951481,0.03842136,0.041307222,0.0203106,0.0061604828,0.0049965237,0.014740124,0.012396981,,,0.047876485,0.0297984273667607,4600.0,0.0279240473190605,0.1820173763781329,1.1527517783203616,mn-MN,False,True,True,False,False,True,False
4.93414699571637,6.832793313489914,3.2802818402977145,0.05740227,0.06928962,0.097267106,0.021881975,0.04520617,0.12763426,0.07920171,0.018031474,0.07271333,0.014088651,0.013996433,0.0154118035,0.03840147,0.0146251675,0.004949815,0.0037950017,0.008616153,0.015196179,0.096410766,0.16275963,0.023120988,0.0328424189895338,3400.0,0.0186353805661822,0.3075523157073593,0.0912105806905639,zh-TW,False,True,True,True,True,True,False
5.380351289233841,3.5218301414552577,2.9937780097444118,0.08055047,0.08643407,0.093268536,0.03160356,0.15382512,0.19229649,0.0994997,0.016584847,,,,0.11234852,0.054330878,0.027844185,0.008157696,0.010801961,0.03245399,,,,,0.0336491350950898,3150.0,0.0350418973865851,0.028147495136582,0.1375018326283989,zh-TW,True,False,False,False,False,False,False
5.165756144749592,6.03007024748665,4.2124606459330725,0.06108584,0.07885643,0.10006268,0.027689466,0.06344344,0.117953375,0.06893544,0.025718331,0.08129162,0.031159142,0.01832388,0.028617453,0.04190194,0.017097738,0.005929257,0.0055427374,0.016128782,0.012234924,0.19802752,,,0.026155863921465,3850.0,0.0312048187539257,0.1706976114313023,0.3103994280401745,zh-TW,False,True,True,True,False,False,False
4.977806397953733,5.626666270463725,4.455690575904725,0.055121303,0.072448894,0.09789455,0.023097713,0.062179834,0.11256009,0.05902835,0.025411356,0.08574341,0.03265958,0.016384486,0.020273335,0.037663236,0.014895791,0.0057549058,0.0047425563,0.0143641755,0.009359986,,0.25041643,,0.0167646519213658,3800.0,0.0264609346782221,0.1226462124043856,0.1768675226607555,zh-TW,False,True,True,False,True,False,False
5.258420534303826,5.438830876215043,8.406576391448816,0.052770674,0.07439176,0.09640205,0.025964295,0.16165844,0.12316866,0.052393146,0.02061165,0.14785424,0.036655392,0.020761872,0.03944911,0.038409077,0.02018271,0.006577452,0.004731249,0.01654542,0.010404369,,,0.051068425,0.0233364040447021,4300.0,0.0415323718935001,0.0805389493940409,0.5447710314342209,zh-TW,False,True,True,False,False,True,False
4.881419706051851,4.327514554239455,11.02748505753852,0.06435074,0.068503484,0.09569546,0.02136143,0.05209983,0.12504096,0.08032887,0.022236621,0.068114735,0.01376372,0.013247171,0.014120437,0.03452906,0.01107348,0.00531869,0.0041601853,0.009255985,0.013175529,0.09429845,0.16514961,0.024175549,0.027185641545714,4050.0,0.0260141137973627,0.1514959742026594,0.2754853934067484,jv-ID,False,True,True,True,True,True,False
5.228582231520369,5.511319199553092,13.764607923588894,0.08544139,0.086383104,0.087591544,0.031914275,0.1573929,0.20054583,0.095183104,0.01717177,,,,0.10952171,0.05148498,0.02619422,0.008542795,0.015544653,0.027087744,,,,,0.0414018791680473,2750.0,0.0512851022926396,0.3434058490289172,0.2619040881482098,jv-ID,True,False,False,False,False,False,False
5.0705208577859775,4.630008099456488,12.907041129244396,0.05359452,0.07635139,0.097569235,0.028519522,0.064426616,0.12514633,0.072841465,0.032817304,0.081257686,0.031817205,0.016941318,0.024650572,0.042665612,0.013006175,0.006093866,0.006693241,0.0132306535,0.0076579517,0.2047193,,,0.0215946905450508,4450.0,0.0346862521630838,0.1581691881629396,0.2339574301551513,jv-ID,False,True,True,True,False,False,False
4.907446268819872,4.310602258048678,9.93056521623923,0.052571706,0.07337578,0.09760894,0.02404831,0.06424029,0.118644096,0.06447498,0.028743047,0.08000994,0.03386169,0.014584346,0.021291647,0.03640206,0.011918022,0.0060436935,0.005460985,0.013111909,0.008641301,,0.24496731,,0.0178077124513091,4000.0,0.0202154575760646,0.1197806828995342,0.2027615219650526,jv-ID,False,True,True,False,True,False,False
5.163686140227588,5.105832275693915,14.118399197351977,0.053399257,0.07421986,0.09434023,0.027131338,0.1675612,0.1328653,0.051145952,0.024682987,0.1343461,0.037816778,0.018855823,0.035626482,0.03981609,0.015638608,0.006104455,0.0054064863,0.016533032,0.009936677,,,0.054573316,0.0259884876570491,4500.0,0.0366784918210983,0.0881251086671672,0.1262017681219142,jv-ID,False,True,True,False,False,True,False
4.8255440746400255,28.86479367753716,7.734440579145708,0.0664585,0.08615693,0.092371516,0.02410211,0.04186357,0.122657515,0.07733518,0.018932737,0.06531809,0.01137813,0.015651593,0.020108502,0.02150461,0.013569737,0.0055588223,0.0043463027,0.008027234,0.010173765,0.09398593,0.15659991,0.04389926,0.0350274399672203,4050.0,0.0135162790936762,0.5674318193278775,0.1464459675701749,ta-IN,False,True,True,True,True,True,False
5.205075482761268,33.32520944791548,13.862824249017752,0.061331697,0.095904335,0.07115007,0.037071288,0.16423428,0.21885586,0.09625513,0.01909932,,,,0.11175903,0.04386326,0.026623532,0.008659532,0.01591631,0.029276382,,,,,0.0181650934663493,4000.0,0.0104626258232518,0.3333682150146345,0.1112539573143846,ta-IN,True,False,False,False,False,False,False
5.058112003692106,30.500480171712542,9.04335153528254,0.040938966,0.089583196,0.091048665,0.035103705,0.065198794,0.13552913,0.073805444,0.03073433,0.07641654,0.032171827,0.018219702,0.03628726,0.030986894,0.016927406,0.0064323014,0.0065583913,0.014098644,0.0039848844,0.1959739,,,0.0245753853371936,4700.0,0.0247213080219739,0.2242892487120694,0.4702083032981695,ta-IN,False,True,True,True,False,False,False
4.871816262223166,27.095141007696498,8.355125878834684,0.039786823,0.08711316,0.0893454,0.02777803,0.061646026,0.12663548,0.06369759,0.02862041,0.07951977,0.030879918,0.016509557,0.02603966,0.02592509,0.014218797,0.006225931,0.005364459,0.013530789,0.004048694,,0.2531144,,0.0195095809228566,3850.0,0.0263572045396125,0.1665230281370444,0.262847495935044,ta-IN,False,True,True,False,True,False,False
5.114444323068951,32.53093033161256,11.62138360422835,0.048800096,0.06796242,0.078565106,0.033950984,0.15439203,0.13795026,0.052450825,0.028289348,0.13822034,0.03488493,0.023076814,0.04599167,0.022528429,0.020963844,0.0067790076,0.0053819907,0.015934918,0.007818885,,,0.0760581,0.0226665673323087,4400.0,0.0137456753499786,0.4772233990089491,0.4954272084173201,ta-IN,False,True,True,False,False,True,False
